base_sample_id	final_module_id	final_module_label	final_module_direction	module_score	matched_genes_n	locked_genes_n	coverage_fraction	sample_group	projection_role
DefiniteViral_08	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.58643765162492	33	33	1	DefiniteViral	primary_viral
DefiniteViral_09	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.088378904538	33	33	1	DefiniteViral	primary_viral
DefiniteViral_10	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.105785366406823	33	33	1	DefiniteViral	primary_viral
DefiniteViral_11	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.56594402948928	33	33	1	DefiniteViral	primary_viral
DefiniteViral_12	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.292405779706434	33	33	1	DefiniteViral	primary_viral
DefiniteViral_13	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.09329000234753	33	33	1	DefiniteViral	primary_viral
DefiniteViral_14	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.97567318056664	33	33	1	DefiniteViral	primary_viral
DefiniteViral_15	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.657869784878298	33	33	1	DefiniteViral	primary_viral
DefiniteViral_16	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.05634478763419	33	33	1	DefiniteViral	primary_viral
DefiniteViral_17	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0736693411049481	33	33	1	DefiniteViral	primary_viral
DefiniteViral_18	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.76263129428912	33	33	1	DefiniteViral	primary_viral
DefiniteViral_19	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.21871961766153	33	33	1	DefiniteViral	primary_viral
DefiniteViral_20	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.634754725796753	33	33	1	DefiniteViral	primary_viral
DefiniteViral_21	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	2.29984966955601	33	33	1	DefiniteViral	primary_viral
DefiniteViral_22	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.664658687770349	33	33	1	DefiniteViral	primary_viral
DefiniteViral_23	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.778657449999627	33	33	1	DefiniteViral	primary_viral
DefiniteViral_24	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.506036874020754	33	33	1	DefiniteViral	primary_viral
DefiniteViral_25	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.261721042733626	33	33	1	DefiniteViral	primary_viral
DefiniteViral_26	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.206395137936831	33	33	1	DefiniteViral	primary_viral
DefiniteViral_27	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.723571102831998	33	33	1	DefiniteViral	primary_viral
DefiniteViral_28	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.361313962405385	33	33	1	DefiniteViral	primary_viral
DefiniteViral_29	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.779589417387716	33	33	1	DefiniteViral	primary_viral
DefiniteViral_30	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.499264758088009	33	33	1	DefiniteViral	primary_viral
DefiniteViral_31	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.930960085508599	33	33	1	DefiniteViral	primary_viral
DefiniteViral_32	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	2.10488716619672	33	33	1	DefiniteViral	primary_viral
DefiniteViral_33	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.134815577953176	33	33	1	DefiniteViral	primary_viral
DefiniteViral_34	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.07033219519286	33	33	1	DefiniteViral	primary_viral
DefiniteViral_35	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.407647035308048	33	33	1	DefiniteViral	primary_viral
DefiniteViral_36	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.518273591554	33	33	1	DefiniteViral	primary_viral
DefiniteViral_37	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.6153207240932	33	33	1	DefiniteViral	primary_viral
DefiniteViral_38	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.01162279324097	33	33	1	DefiniteViral	primary_viral
DefiniteViral_39	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.45605779541753	33	33	1	DefiniteViral	primary_viral
DefiniteViral_40	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.495576874942055	33	33	1	DefiniteViral	primary_viral
DefiniteViral_41	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.57189051905783	33	33	1	DefiniteViral	primary_viral
DefiniteViral_42	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.500424035057095	33	33	1	DefiniteViral	primary_viral
DefiniteViral_43	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.36445283511577	33	33	1	DefiniteViral	primary_viral
DefiniteViral_44	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.74549736878069	33	33	1	DefiniteViral	primary_viral
DefiniteViral_45	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.541948166635332	33	33	1	DefiniteViral	primary_viral
DefiniteViral_46	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.656250925011042	33	33	1	DefiniteViral	primary_viral
DefiniteViral_47	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.310594353855008	33	33	1	DefiniteViral	primary_viral
DefiniteViral_48	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.51625302960266	33	33	1	DefiniteViral	primary_viral
DefiniteViral_49	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.715821767118777	33	33	1	DefiniteViral	primary_viral
DefiniteViral_50	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.486687613794054	33	33	1	DefiniteViral	primary_viral
DefiniteViral_51	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.145805830307931	33	33	1	DefiniteViral	primary_viral
DefiniteViral_52	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.188312751980746	33	33	1	DefiniteViral	primary_viral
DefiniteViral_53	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.285284062715075	33	33	1	DefiniteViral	primary_viral
DefiniteViral_54	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.362576793158421	33	33	1	DefiniteViral	primary_viral
DefiniteViral_55	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.331163321910098	33	33	1	DefiniteViral	primary_viral
DefiniteViral_56	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.277866213801012	33	33	1	DefiniteViral	primary_viral
DefiniteViral_57	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.65423029278861	33	33	1	DefiniteViral	primary_viral
DefiniteViral_58	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0151979837053493	33	33	1	DefiniteViral	primary_viral
DefiniteViral_59	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.325300739818932	33	33	1	DefiniteViral	primary_viral
DefiniteViral_60	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.703399612330038	33	33	1	DefiniteViral	primary_viral
DefiniteViral_61	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.699724503177473	33	33	1	DefiniteViral	primary_viral
DefiniteViral_62	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.376937766200558	33	33	1	DefiniteViral	primary_viral
DefiniteViral_63	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.100300512071078	33	33	1	DefiniteViral	primary_viral
DefiniteViral_64	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.411201182962421	33	33	1	DefiniteViral	primary_viral
DefiniteViral_65	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.298820630833146	33	33	1	DefiniteViral	primary_viral
DefiniteViral_66	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.587337535953374	33	33	1	DefiniteViral	primary_viral
DefiniteViral_67	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.628276551783619	33	33	1	DefiniteViral	primary_viral
DefiniteViral_68	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0883562925835675	33	33	1	DefiniteViral	primary_viral
DefiniteViral_69	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.329077251164157	33	33	1	DefiniteViral	primary_viral
DefiniteViral_70	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0534832368009071	33	33	1	DefiniteViral	primary_viral
DefiniteViral_71	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.538726065783878	33	33	1	DefiniteViral	primary_viral
DefiniteViral_72	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0663631882689781	33	33	1	DefiniteViral	primary_viral
DefiniteViral_73	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.271851934547403	33	33	1	DefiniteViral	primary_viral
DefiniteViral_74	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.869640594523653	33	33	1	DefiniteViral	primary_viral
DefiniteViral_75	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0567092118047274	33	33	1	DefiniteViral	primary_viral
DefiniteViral_76	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.03589427601182	33	33	1	DefiniteViral	primary_viral
DefiniteViral_77	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.158696080765648	33	33	1	DefiniteViral	primary_viral
DefiniteViral_78	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0608636571435454	33	33	1	DefiniteViral	primary_viral
DefiniteViral_79	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.35112856413258	33	33	1	DefiniteViral	primary_viral
DefiniteViral_80	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.298149773490805	33	33	1	DefiniteViral	primary_viral
DefiniteViral_81	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.760107322659196	33	33	1	DefiniteViral	primary_viral
DefiniteViral_82	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.237887989773491	33	33	1	DefiniteViral	primary_viral
DefiniteViral_83	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.83210705068388	33	33	1	DefiniteViral	primary_viral
DefiniteViral_84	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.685313435576483	33	33	1	DefiniteViral	primary_viral
DefiniteViral_85	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0562665938226429	33	33	1	DefiniteViral	primary_viral
DefiniteViral_86	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.672420423295932	33	33	1	DefiniteViral	primary_viral
DefiniteViral_87	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	2.37118607674212	33	33	1	DefiniteViral	primary_viral
DefiniteViral_88	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.461737152378702	33	33	1	DefiniteViral	primary_viral
DefiniteViral_89	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.174122939950375	33	33	1	DefiniteViral	primary_viral
DefiniteViral_90	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.134058274989867	33	33	1	DefiniteViral	primary_viral
DefiniteViral_91	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.337935015448321	33	33	1	DefiniteViral	primary_viral
DefiniteViral_92	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.649399705779784	33	33	1	DefiniteViral	primary_viral
DefiniteViral_93	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.773606272226897	33	33	1	DefiniteViral	primary_viral
DefiniteViral_94	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.347278613244873	33	33	1	DefiniteViral	primary_viral
Control_01	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.444362911315007	33	33	1	Control	secondary_control_context
Control_02	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.54027648553305	33	33	1	Control	secondary_control_context
Control_03	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.144048707608946	33	33	1	Control	secondary_control_context
Control_04	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.669571092030594	33	33	1	Control	secondary_control_context
Control_05	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.457049149673314	33	33	1	Control	secondary_control_context
Control_06	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.836445456580813	33	33	1	Control	secondary_control_context
Control_07	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0468882125818687	33	33	1	Control	secondary_control_context
Control_08	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.905265046404219	33	33	1	Control	secondary_control_context
Control_09	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.352454673259818	33	33	1	Control	secondary_control_context
Control_10	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.152408669707018	33	33	1	Control	secondary_control_context
Control_11	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.0561899352795387	33	33	1	Control	secondary_control_context
Control_12	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.324236142488166	33	33	1	Control	secondary_control_context
Control_13	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.676794445051742	33	33	1	Control	secondary_control_context
Control_14	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.857687218054724	33	33	1	Control	secondary_control_context
Control_15	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.420116399198699	33	33	1	Control	secondary_control_context
Control_16	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.278862533867669	33	33	1	Control	secondary_control_context
Control_17	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.18695977108401	33	33	1	Control	secondary_control_context
Control_18	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.125773675533766	33	33	1	Control	secondary_control_context
Control_19	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.148734268553729	33	33	1	Control	secondary_control_context
Control_20	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.0870350251662912	33	33	1	Control	secondary_control_context
Control_21	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.229870078815256	33	33	1	Control	secondary_control_context
Control_22	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.498561287146507	33	33	1	Control	secondary_control_context
Control_23	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.208116898156807	33	33	1	Control	secondary_control_context
Control_24	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.533139015765503	33	33	1	Control	secondary_control_context
Control_25	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.295067700296849	33	33	1	Control	secondary_control_context
Control_26	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.189926412270324	33	33	1	Control	secondary_control_context
Control_27	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.125965357468372	33	33	1	Control	secondary_control_context
Control_28	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.667362004058024	33	33	1	Control	secondary_control_context
Control_29	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.963310547964742	33	33	1	Control	secondary_control_context
Control_30	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.269162031639911	33	33	1	Control	secondary_control_context
Control_31	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.0852177145082	33	33	1	Control	secondary_control_context
Control_32	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.367418905686571	33	33	1	Control	secondary_control_context
Control_33	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.163778802544833	33	33	1	Control	secondary_control_context
Control_34	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.705005676498282	33	33	1	Control	secondary_control_context
Control_35	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.354699036996495	33	33	1	Control	secondary_control_context
Control_36	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.652499827059552	33	33	1	Control	secondary_control_context
Control_37	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.710700115163713	33	33	1	Control	secondary_control_context
Control_38	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.985290930680683	33	33	1	Control	secondary_control_context
Control_39	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.206577884207179	33	33	1	Control	secondary_control_context
Control_40	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	1.10483495833337	33	33	1	Control	secondary_control_context
Control_41	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.911271895169147	33	33	1	Control	secondary_control_context
Control_42	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.815257287890537	33	33	1	Control	secondary_control_context
Control_43	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.484387570321662	33	33	1	Control	secondary_control_context
Control_44	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.777462085348278	33	33	1	Control	secondary_control_context
Control_45	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.508735701206818	33	33	1	Control	secondary_control_context
Control_46	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.636279173753031	33	33	1	Control	secondary_control_context
Control_47	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.427920664812341	33	33	1	Control	secondary_control_context
Control_48	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.147011340546023	33	33	1	Control	secondary_control_context
Control_49	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.80006403312412	33	33	1	Control	secondary_control_context
Control_50	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.528531413997361	33	33	1	Control	secondary_control_context
Control_51	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.646449652058162	33	33	1	Control	secondary_control_context
Control_52	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.378929780309938	33	33	1	Control	secondary_control_context
Control_53	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	0.701303959642327	33	33	1	Control	secondary_control_context
Control_54	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-1.11861862679591	33	33	1	Control	secondary_control_context
Control_55	VIR_M1b	Viral-higher viral restriction and type I interferon signalling subgroup	higher_in_viral	-0.144850051178721	33	33	1	Control	secondary_control_context
DefiniteBacterial_01	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.580706337481473	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_02	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-1.00842323830107	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_03	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0318120755447999	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_04	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.218687140809294	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_05	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.115459868824683	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_06	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.37075971244158	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_07	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0407194167329113	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_08	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.517899073666169	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_09	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.421167609568941	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_10	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.434224212557359	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_11	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0304983796578096	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_12	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.627143214069639	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_13	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.370756791985091	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_14	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.244281944525579	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_15	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.0741303305090794	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_16	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.71865155838201	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_17	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.184163708779963	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_18	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.564993302258238	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_19	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.358975091007509	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_20	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0127663168104622	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_21	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.541814325598774	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_22	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.371062507436255	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_23	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-1.10076520859325	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_24	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.553290483218747	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_25	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.561398705602425	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_26	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.2230303162662	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_27	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.34237619121268	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_28	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.240309024806657	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_29	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.368902491316433	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_30	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.192235565898213	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_31	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.124025471588443	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_32	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.353951350910073	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_33	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.325393127729568	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_34	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	0.0342715150511372	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
DefiniteBacterial_35	VIR_M2	Viral-higher cytokine and innate immune regulation programme	higher_in_viral	-0.319028014372324	105	106	0.990566037735849	DefiniteBacterial	primary_bacterial
