SYMBOL_UPPER	SYMBOL	ENTREZID	ARRAY_ID	ID_REF	median_expression
ADPRS	ADPRS	54936	730010	ILMN_1811480	430.0424
ADRA1A	ADRA1A	148	1110731	ILMN_1780551	14.27832
ADRA1B	ADRA1B	147	2140022	ILMN_1679754	4.791248
ADRA1D	ADRA1D	146	1340630	ILMN_1716421	-3.859022
ADRA2A	ADRA2A	150	5720523	ILMN_1659371	75.00312
ADRA2B	ADRA2B	151	3390286	ILMN_1677868	31.4901
ADRA2C	ADRA2C	152	3460672	ILMN_1733963	485.9422
ADRB1	ADRB1	153	7050440	ILMN_1804255	5.080559
ADRB2	ADRB2	154	7570326	ILMN_1695590	425.799
ADRB3	ADRB3	155	1430722	ILMN_1694007	0.8209566
ADRM1	ADRM1	11047	4390121	ILMN_1760143	1005.958
ADSL	ADSL	158	5870228	ILMN_1790757	1568.638
ADSS1	ADSS1	122622	4900703	ILMN_2240009	28.57446
ADSS2	ADSS2	159	5960097	ILMN_2092664	703.1475
ADTRP	ADTRP	84830	2650192	ILMN_2078592	29.15618
AEBP1	AEBP1	165	6580711	ILMN_1736178	85.37212
AEBP2	AEBP2	121536	4260671	ILMN_1803376	119.5054
AEN	AEN	64782	4480288	ILMN_1814282	291.2077
AFAP1	AFAP1	60312	2690187	ILMN_1701998	45.4285
AFAP1-AS1	AFAP1-AS1	84740	5550446	ILMN_3224987	1.951033
AFAP1L1	AFAP1L1	134265	20154	ILMN_1694140	3.528579
AFAP1L2	AFAP1L2	84632	4590133	ILMN_1730995	51.70208
AFDN	AFDN	4301	4290082	ILMN_1654915	37.53569
AFDN-DT	AFDN-DT	653483	2570465	ILMN_1730791	32.27518
AFF1	AFF1	4299	6060142	ILMN_2129015	122.5294
AFF2	AFF2	2334	3890088	ILMN_1725889	-4.009918
AFF3	AFF3	3899	650753	ILMN_1775235	118.0698
AFF4	AFF4	27125	2360189	ILMN_1708502	88.39915
AFG1L	AFG1L	246269	870484	ILMN_2203987	-5.025006
AFG2A	AFG2A	166378	1580368	ILMN_2263236	12.59614
AFG2B	AFG2B	79029	7400619	ILMN_1729179	268.854
AFG3L1P	AFG3L1P	172	60609	ILMN_1705447	166.8251
AFG3L2	AFG3L2	10939	1170538	ILMN_2066124	373.158
AFM	AFM	173	3120681	ILMN_1777797	-14.30865
AFMID	AFMID	125061	2000497	ILMN_2095653	90.82903
AFP	AFP	174	2030161	ILMN_1782204	-1.477246
AFTPH	AFTPH	54812	450097	ILMN_2402766	915.2192
AGA	AGA	175	130064	ILMN_1802631	154.3291
AGAP1	AGAP1	116987	4220692	ILMN_1800530	16.93363
AGAP11	AGAP11	119385	3370689	ILMN_1667263	5.967695
AGAP12P	AGAP12P	414224	4250341	ILMN_1658978	77.42326
AGAP2	AGAP2	116986	3140608	ILMN_1735591	14.1348
AGAP2-AS1	AGAP2-AS1	100130776	460189	ILMN_3273340	43.80648
AGAP3	AGAP3	116988	6220164	ILMN_1795918	90.43251
AGAP4	AGAP4	119016	2140343	ILMN_3242883	535.1764
AGAP5	AGAP5	729092	4250341	ILMN_1658978	77.42326
AGAP6	AGAP6	414189	770424	ILMN_2209578	569.3862
AGAP7P	AGAP7P	653268	5420059	ILMN_1734553	77.6413
AGAP9	AGAP9	642517	4250341	ILMN_1658978	77.42326
AGBL1	AGBL1	123624	990220	ILMN_2100055	-10.50378
AGBL2	AGBL2	79841	4890338	ILMN_1688627	4.479865
AGBL5	AGBL5	60509	1850075	ILMN_2308689	140.1944
AGER	AGER	177	7200369	ILMN_2257015	29.52549
AGFG1	AGFG1	3267	6200736	ILMN_1792497	518.2473
AGFG2	AGFG2	3268	4050368	ILMN_1703228	34.16757
AGGF1	AGGF1	55109	70239	ILMN_2064917	322.5752
AGK	AGK	55750	7560452	ILMN_1772645	152.4856
AGL	AGL	178	2940113	ILMN_2371825	212.5681
AGMAT	AGMAT	79814	4890255	ILMN_1707169	99.57796
AGMO	AGMO	392636	70279	ILMN_1812678	6.93131
AGO1	AGO1	26523	1710102	ILMN_1671326	122.13
AGO2	AGO2	27161	290468	ILMN_1695719	1729.333
AGO3	AGO3	192669	1430528	ILMN_1761049	62.64587
AGO4	AGO4	192670	5560438	ILMN_1706304	89.66403
AGPAT1	AGPAT1	10554	4610044	ILMN_1679520	320.7079
AGPAT2	AGPAT2	10555	5560102	ILMN_2377430	185.5247
AGPAT3	AGPAT3	56894	3850435	ILMN_1654010	49.82368
AGPAT4	AGPAT4	56895	3440025	ILMN_1730504	78.50438
AGPAT4-IT1	AGPAT4-IT1	79992	110048	ILMN_1655572	137.9952
AGPAT5	AGPAT5	55326	830719	ILMN_1662049	79.67742
AGPS	AGPS	8540	7560154	ILMN_1698209	140.8291
AGR2	AGR2	10551	1340021	ILMN_3307841	-0.6586809
AGR3	AGR3	155465	5290273	ILMN_1728787	23.46515
AGRN	AGRN	375790	6370500	ILMN_1770454	116.3987
AGRP	AGRP	181	7160121	ILMN_1714253	3.457735
AGT	AGT	183	2850301	ILMN_1813530	-2.219227
AGTPBP1	AGTPBP1	23287	4760427	ILMN_1718071	576.7007
AGTR1	AGTR1	185	940040	ILMN_2341343	11.95621
AGTR2	AGTR2	186	5550437	ILMN_1775634	4.32766
AGTRAP	AGTRAP	57085	4610220	ILMN_1802458	703.1542
AGXT	AGXT	189	270709	ILMN_1709796	0.8591138
AGXT2	AGXT2	64902	6350753	ILMN_1783963	-10.67554
AHCTF1	AHCTF1	25909	1230196	ILMN_1809139	151.9572
AHCY	AHCY	191	3710537	ILMN_1657862	766.785
AHCYL1	AHCYL1	10768	1170440	ILMN_1770412	813.0626
AHCYL2	AHCYL2	23382	870039	ILMN_1712786	41.99846
AHDC1	AHDC1	27245	4250376	ILMN_1680111	45.80311
AHI1	AHI1	54806	5860253	ILMN_1791006	3.24231
AHNAK	AHNAK	79026	450553	ILMN_1714567	730.0947
AHNAK2	AHNAK2	113146	1400288	ILMN_1790688	7.909772
AHR	AHR	196	4890672	ILMN_1812640	7845.899
AHRR	AHRR	57491	5560433	ILMN_1782679	-9.774298
AHSA1	AHSA1	10598	4880561	ILMN_1703617	467.66
AHSA2P	AHSA2P	130872	1170220	ILMN_1798308	297.0779
AHSG	AHSG	197	2320377	ILMN_1730625	-13.15334
AHSP	AHSP	51327	2350274	ILMN_1696512	2491.972
AICDA	AICDA	57379	6110358	ILMN_2164164	6.239318
AIDA	AIDA	64853	4640445	ILMN_3240117	1452.604
AIF1	AIF1	199	3800047	ILMN_1792473	3157.757
AIF1L	AIF1L	83543	1410021	ILMN_3246401	100.7427
AIFM1	AIFM1	9131	1500689	ILMN_2313821	346.2394
AIFM2	AIFM2	84883	270612	ILMN_1712639	5.759264
AIFM3	AIFM3	150209	4260551	ILMN_1704173	17.9389
AIG1	AIG1	51390	3940056	ILMN_1797974	77.30215
AIM2	AIM2	9447	1260270	ILMN_1681301	670.824
AIMP1	AIMP1	9255	3710632	ILMN_1715351	-6.150139
AIMP2	AIMP2	7965	6960056	ILMN_1673252	530.1987
AIP	AIP	9049	610689	ILMN_2103841	1148.701
AIPL1	AIPL1	23746	240142	ILMN_2368268	-0.9565575
AIRE	AIRE	326	5820386	ILMN_2261519	12950.88
AIRIM	AIRIM	54955	4540039	ILMN_2077886	84.41203
AJAP1	AJAP1	55966	6480484	ILMN_2312764	27.56105
AJM1	AJM1	389813	4850608	ILMN_1677274	3.019783
AJUBA	AJUBA	84962	2000167	ILMN_1687275	18.42245
AK1	AK1	203	650746	ILMN_1814204	20631.99
AK2	AK2	204	5720669	ILMN_1716053	568.4566
AK3	AK3	50808	670463	ILMN_1778173	455.9533
AK4	AK4	205	4290192	ILMN_1764090	27.61629
AK5	AK5	26289	6270148	ILMN_2387712	30.56671
AK6	AK6	102157402	7040537	ILMN_1778617	23.66785
AK7	AK7	122481	2760470	ILMN_1684305	-8.182372
AK8	AK8	158067	6330358	ILMN_1659914	8.620535
AK9	AK9	221264	5270670	ILMN_1687835	11.71776
AKAIN1	AKAIN1	642597	4180044	ILMN_1662143	1.082856
AKAP1	AKAP1	8165	4810494	ILMN_1712530	23.10681
AKAP10	AKAP10	11216	460020	ILMN_1718808	78.77496
AKAP11	AKAP11	11215	1450333	ILMN_2293758	301.8868
AKAP12	AKAP12	9590	6900706	ILMN_1686846	14.81804
AKAP13	AKAP13	11214	3940440	ILMN_2396956	1189.175
AKAP14	AKAP14	158798	3850102	ILMN_1802537	-6.349107
AKAP17A	AKAP17A	8227	5570538	ILMN_2117716	1234.661
AKAP3	AKAP3	10566	4860088	ILMN_1808905	-4.618057
AKAP4	AKAP4	8852	5560450	ILMN_2253207	2.731421
AKAP5	AKAP5	9495	4120047	ILMN_1691428	24497.19
AKAP6	AKAP6	9472	1510224	ILMN_1770758	-9.535826
AKAP7	AKAP7	9465	5340504	ILMN_1733690	209.062
AKAP8	AKAP8	10270	6550053	ILMN_1741572	202.0832
AKAP8L	AKAP8L	26993	5340593	ILMN_1768962	97.21612
AKAP9	AKAP9	10142	3290592	ILMN_2396691	4.161182
AKIP1	AKIP1	56672	6270112	ILMN_1752988	222.5228
AKIRIN1	AKIRIN1	79647	520040	ILMN_1802799	821.5292
AKIRIN2	AKIRIN2	55122	5690202	ILMN_2148847	1172.134
AKNA	AKNA	80709	2850010	ILMN_1770673	1540.977
AKNAD1	AKNAD1	254268	3130605	ILMN_2205785	4.480872
AKR1A1	AKR1A1	10327	1500504	ILMN_1728047	1039.648
AKR1B1	AKR1B1	231	4260139	ILMN_1701731	1135.961
AKR1B10	AKR1B10	57016	5310646	ILMN_1672148	-8.777634
AKR1B15	AKR1B15	441282	460068	ILMN_3286287	-2.232189
AKR1C1	AKR1C1	1645	3120598	ILMN_1687757	36.05224
AKR1C2	AKR1C2	1646	5340129	ILMN_2412336	3.987204
AKR1C3	AKR1C3	8644	7210632	ILMN_1713124	166.4253
AKR1C4	AKR1C4	1109	3120598	ILMN_1687757	36.05224
AKR1C6P	AKR1C6P	389932	2640121	ILMN_2290896	-4.064192
AKR1C8	AKR1C8	340811	6940278	ILMN_1685803	7.69663
AKR1D1	AKR1D1	6718	5860347	ILMN_2157277	22395.25
AKR1E2	AKR1E2	83592	5720372	ILMN_1694985	2.308754
AKR7A2	AKR7A2	8574	6180681	ILMN_1677043	1216.399
AKR7A2P1	AKR7A2P1	246182	1110687	ILMN_2084562	14.98604
AKR7A3	AKR7A3	22977	70484	ILMN_2145396	238.7551
AKR7L	AKR7L	246181	840039	ILMN_3243152	7.052651
AKT1	AKT1	207	6200431	ILMN_2410909	1181.994
AKT1S1	AKT1S1	84335	3870092	ILMN_1726906	33.3268
AKT2	AKT2	208	5570041	ILMN_1743347	28.48728
AKT3	AKT3	10000	5870561	ILMN_2325610	10.26672
AKTIP	AKTIP	64400	4480338	ILMN_2377240	551.1815
ALAD	ALAD	210	3120162	ILMN_1747577	320.0273
ALAS1	ALAS1	211	5860278	ILMN_2385647	37.23156
ALAS2	ALAS2	212	4180768	ILMN_2367126	15605.88
ALB	ALB	213	4230156	ILMN_1782939	36.23198
ALCAM	ALCAM	214	2070575	ILMN_1670870	149.1497
ALDH16A1	ALDH16A1	126133	940441	ILMN_2051381	133.0323
ALDH18A1	ALDH18A1	5832	2370255	ILMN_2302716	123.5745
ALDH1A1	ALDH1A1	216	6510754	ILMN_1709348	175.0339
ALDH1A2	ALDH1A2	8854	510687	ILMN_1748538	20.92157
ALDH1A3	ALDH1A3	220	2360551	ILMN_1807439	-1.449577
ALDH1B1	ALDH1B1	219	1240379	ILMN_2150894	26.90726
ALDH1L1	ALDH1L1	10840	6660341	ILMN_1802167	-6.122237
ALDH1L2	ALDH1L2	160428	4250411	ILMN_2182980	16.38881
ALDH2	ALDH2	217	840253	ILMN_1793859	596.8529
ALDH3A1	ALDH3A1	218	5560369	ILMN_1702503	-2.417234
ALDH3A2	ALDH3A2	224	1690608	ILMN_1794825	243.9315
ALDH3B1	ALDH3B1	221	2970356	ILMN_1728662	382.0844
ALDH3B2	ALDH3B2	222	2970039	ILMN_1761514	-5.753789
ALDH4A1	ALDH4A1	8659	1470427	ILMN_1656368	43.72484
ALDH5A1	ALDH5A1	7915	7040327	ILMN_2372398	107.9128
ALDH6A1	ALDH6A1	4329	5820373	ILMN_1785284	144.7995
ALDH7A1	ALDH7A1	501	4150544	ILMN_1763461	22.19689
ALDH8A1	ALDH8A1	64577	2100546	ILMN_2365176	158.6901
ALDH9A1	ALDH9A1	223	1820044	ILMN_1761804	3043.794
ALDOA	ALDOA	226	6590253	ILMN_1741148	2344.342
ALDOB	ALDOB	229	650427	ILMN_1747716	17.62135
ALDOC	ALDOC	230	7330544	ILMN_1755974	437.415
ALG1	ALG1	56052	6960551	ILMN_3202885	128.3949
ALG10	ALG10	84920	3140711	ILMN_3243268	15.19359
ALG10B	ALG10B	144245	5310524	ILMN_3251482	80.88809
ALG11	ALG11	440138	5550647	ILMN_2120982	61.74967
ALG12	ALG12	79087	6940735	ILMN_1743995	41.7661
ALG13	ALG13	79868	6660411	ILMN_1761456	245.0998
ALG14	ALG14	199857	50128	ILMN_1743635	44.43073
ALG1L1P	ALG1L1P	200810	6960551	ILMN_3202885	128.3949
ALG1L2	ALG1L2	644974	1690546	ILMN_3287422	45.97255
ALG2	ALG2	85365	1990021	ILMN_1737945	19.24768
ALG3	ALG3	10195	2650167	ILMN_1711886	401.7273
ALG5	ALG5	29880	6370113	ILMN_1664449	270.6725
ALG6	ALG6	29929	6960243	ILMN_1771411	326.6081
ALG8	ALG8	79053	4850632	ILMN_1685413	253.1782
ALG9	ALG9	79796	450204	ILMN_1732809	150.9563
ALK	ALK	238	6250431	ILMN_1753135	26.70902
ALKAL1	ALKAL1	389658	4230446	ILMN_2091217	6.267409
ALKAL2	ALKAL2	285016	2570575	ILMN_3247082	11.62979
ALKBH1	ALKBH1	8846	3360056	ILMN_1758038	103.4839
ALKBH2	ALKBH2	121642	1340537	ILMN_1690252	77.76713
ALKBH3	ALKBH3	221120	4610369	ILMN_2134062	135.3913
ALKBH4	ALKBH4	54784	1780379	ILMN_1805673	45.70922
ALKBH5	ALKBH5	54890	1400209	ILMN_1657283	4224.711
ALKBH6	ALKBH6	84964	670360	ILMN_1808792	168.651
ALKBH7	ALKBH7	84266	3310324	ILMN_1761764	451.645
ALKBH8	ALKBH8	91801	6420044	ILMN_1779190	121.978
ALLC	ALLC	55821	4060639	ILMN_1784583	-1.960618
ALMS1	ALMS1	7840	5130736	ILMN_1709474	42.44245
ALMS1P1	ALMS1P1	200420	4250400	ILMN_1774369	29.96146
ALOX12	ALOX12	239	6040259	ILMN_1713731	116.9982
ALOX12B	ALOX12B	242	7510671	ILMN_1692332	-7.288714
ALOX12P2	ALOX12P2	245	1770630	ILMN_2137544	0.7607888
ALOX15	ALOX15	246	1230722	ILMN_1783443	20.64508
ALOX15B	ALOX15B	247	5810154	ILMN_2393149	31.60343
ALOX5	ALOX5	240	1780273	ILMN_1680996	6853.751
ALOX5AP	ALOX5AP	241	3930343	ILMN_1797875	13437.68
ALOXE3	ALOXE3	59344	990685	ILMN_1678255	9.341967
ALPG	ALPG	251	2490376	ILMN_1801851	21.37967
ALPI	ALPI	248	2570162	ILMN_1752669	31.93471
ALPK1	ALPK1	80216	540390	ILMN_2078697	366.9653
ALPK2	ALPK2	115701	5270519	ILMN_1811238	-6.011695
ALPK3	ALPK3	57538	5810017	ILMN_1734630	-2.026495
ALPL	ALPL	249	6100356	ILMN_1701603	5184.421
ALPP	ALPP	250	2600133	ILMN_1693789	6098.703
ALS2	ALS2	57679	2140156	ILMN_1750256	126.92
ALS2CL	ALS2CL	259173	4060037	ILMN_1700596	12.61739
ALX1	ALX1	8092	110521	ILMN_3236443	44.11937
ALX3	ALX3	257	3520619	ILMN_2191902	-2.816422
ALX4	ALX4	60529	4230358	ILMN_1803384	-9.130236
ALYREF	ALYREF	10189	460286	ILMN_1750518	293.3897
AMACR	AMACR	23600	520544	ILMN_1759670	44.49788
AMBN	AMBN	258	6450037	ILMN_1697611	8.324548
AMBP	AMBP	259	4900433	ILMN_1695446	-1.465511
AMBRA1	AMBRA1	55626	1110129	ILMN_1662681	17.9154
AMD1	AMD1	262	50050	ILMN_1788462	573.9665
AMDHD1	AMDHD1	144193	6520112	ILMN_1788239	9.574581
AMDHD2	AMDHD2	51005	6110280	ILMN_1695759	87.9175
AMELX	AMELX	265	5720730	ILMN_2397406	-3.872091
AMELY	AMELY	266	7040402	ILMN_1727258	-0.6720455
AMER1	AMER1	139285	5420400	ILMN_1750051	76.39394
AMER2	AMER2	219287	4850274	ILMN_2394366	11.77734
AMER3	AMER3	205147	6480731	ILMN_3178393	6.984794
AMFR	AMFR	267	1400672	ILMN_1723116	530.0413
AMH	AMH	268	3780156	ILMN_1660995	-12.70857
AMHR2	AMHR2	269	5420152	ILMN_1736412	-8.775702
AMIGO1	AMIGO1	57463	4730598	ILMN_1765460	27.44412
AMIGO2	AMIGO2	347902	7100053	ILMN_1725896	4.943012
AMIGO3	AMIGO3	386724	3060349	ILMN_1738233	-1.665323
AMMECR1	AMMECR1	9949	2340601	ILMN_1779374	130.866
AMMECR1L	AMMECR1L	83607	4900605	ILMN_1727023	85.8534
AMN1	AMN1	196394	6900044	ILMN_1750880	51.4744
AMOT	AMOT	154796	3290646	ILMN_1792409	20.60871
AMOTL2	AMOTL2	51421	6960079	ILMN_1778788	127.5224
AMPD1	AMPD1	270	6660114	ILMN_1759312	-10.38526
AMPD2	AMPD2	271	6940132	ILMN_1786899	-5.325943
AMPD3	AMPD3	272	150504	ILMN_1774447	29.73626
AMPH	AMPH	273	360402	ILMN_1685834	2.671396
AMT	AMT	275	940450	ILMN_1665331	68.78494
AMTN	AMTN	401138	7320450	ILMN_1713927	-13.14369
AMY1A	AMY1A	276	1820068	ILMN_1663313	3282.146
AMY1B	AMY1B	277	1740220	ILMN_2294762	884.9847
AMY1C	AMY1C	278	1820068	ILMN_1663313	3282.146
AMY2A	AMY2A	279	3130296	ILMN_1801303	98.78668
AMY2B	AMY2B	280	7000754	ILMN_2073157	34.02279
AMZ1	AMZ1	155185	4730402	ILMN_1785742	-6.004064
AMZ2	AMZ2	51321	510328	ILMN_1801606	956.7673
AMZ2P1	AMZ2P1	201283	5820286	ILMN_1756918	9.664057
ANAPC1	ANAPC1	64682	7210259	ILMN_1659553	218.2666
ANAPC10	ANAPC10	10393	6840706	ILMN_1770378	65.1516
ANAPC11	ANAPC11	51529	4760288	ILMN_1722102	763.9933
ANAPC13	ANAPC13	25847	6250382	ILMN_1793894	1129.445
ANAPC15	ANAPC15	25906	6840100	ILMN_1726104	83.7438
ANAPC16	ANAPC16	119504	7210300	ILMN_1738955	341.236
ANAPC1P1	ANAPC1P1	100286979	6020148	ILMN_3242647	9.296803
ANAPC1P2	ANAPC1P2	285074	2810093	ILMN_2278433	571.1924
ANAPC2	ANAPC2	29882	4180634	ILMN_1813243	21.94631
ANAPC4	ANAPC4	29945	6450021	ILMN_1802973	368.1251
ANAPC5	ANAPC5	51433	4730408	ILMN_1723177	1349.166
ANAPC7	ANAPC7	51434	160220	ILMN_2199284	12.66117
ANG	ANG	283	3930392	ILMN_1760727	261.3583
ANGEL1	ANGEL1	23357	5550086	ILMN_1665871	154.4966
ANGEL2	ANGEL2	90806	1820441	ILMN_1736340	717.5181
ANGPT1	ANGPT1	284	3120326	ILMN_1677723	25.67964
ANGPT2	ANGPT2	285	3360398	ILMN_3250879	3.420297
ANGPT4	ANGPT4	51378	6040343	ILMN_1758443	-13.06251
ANGPTL1	ANGPTL1	9068	1230039	ILMN_1669773	-5.922949
ANGPTL2	ANGPTL2	23452	7650672	ILMN_1772612	-4.256293
ANGPTL3	ANGPTL3	27329	1050561	ILMN_1695193	12.08886
ANGPTL4	ANGPTL4	51129	2450592	ILMN_2386444	65.46098
ANGPTL5	ANGPTL5	253935	2360066	ILMN_2166696	-5.155527
ANGPTL6	ANGPTL6	83854	5050707	ILMN_1725518	9.675129
ANGPTL7	ANGPTL7	10218	2640348	ILMN_1813361	-1.019157
ANGPTL8	ANGPTL8	55908	1430689	ILMN_1764714	8.182802
ANHX	ANHX	647589	670747	ILMN_1758649	24.51059
ANK1	ANK1	286	3180209	ILMN_1684694	27.98375
ANK2	ANK2	287	4920441	ILMN_1652729	-5.22391
ANK3	ANK3	288	1450672	ILMN_1661875	25.84414
ANKAR	ANKAR	150709	110707	ILMN_2112829	28.5361
ANKDD1A	ANKDD1A	348094	5890564	ILMN_1813139	180.1157
ANKEF1	ANKEF1	63926	7100433	ILMN_2367300	6.075547
ANKFN1	ANKFN1	162282	6590152	ILMN_1811239	-13.33726
ANKFY1	ANKFY1	51479	450300	ILMN_1794470	345.0417
ANKH	ANKH	56172	5130274	ILMN_1692080	-1.650355
ANKHD1	ANKHD1	54882	610546	ILMN_1765091	278.7841
ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	404734	1850360	ILMN_2197225	113.3422
ANKIB1	ANKIB1	54467	2970672	ILMN_3241218	510.5718
ANKK1	ANKK1	255239	780338	ILMN_1797873	-5.304898
ANKLE1	ANKLE1	126549	4670554	ILMN_2091590	11.19225
ANKLE2	ANKLE2	23141	2360671	ILMN_3249608	206.7403
ANKMY1	ANKMY1	51281	2760102	ILMN_1675483	190.0658
ANKMY2	ANKMY2	57037	4890136	ILMN_1784292	83.8186
ANKRA2	ANKRA2	57763	1170630	ILMN_1687351	511.4982
ANKRD1	ANKRD1	27063	6560112	ILMN_1716264	2.834058
ANKRD10	ANKRD10	55608	6900674	ILMN_2115218	360.2234
ANKRD11	ANKRD11	29123	3370274	ILMN_2108709	563.7567
ANKRD12	ANKRD12	23253	7040132	ILMN_1661833	399.9736
ANKRD13A	ANKRD13A	88455	2120224	ILMN_1689908	1802.918
ANKRD13B	ANKRD13B	124930	5910273	ILMN_1794070	12.90374
ANKRD13C	ANKRD13C	81573	4810053	ILMN_2148507	43.36773
ANKRD13C-DT	ANKRD13C-DT	11147	5270349	ILMN_2295957	41.20699
ANKRD13D	ANKRD13D	338692	4060451	ILMN_1662902	12.98586
ANKRD16	ANKRD16	54522	650008	ILMN_1659156	70.00713
ANKRD17	ANKRD17	26057	6940520	ILMN_1712019	147.055
ANKRD18A	ANKRD18A	253650	730075	ILMN_3232414	-5.630278
ANKRD18DP	ANKRD18DP	348840	6040619	ILMN_1681751	0.8254253
ANKRD19P	ANKRD19P	138649	2480040	ILMN_1666221	-9.011036
ANKRD2	ANKRD2	26287	840333	ILMN_1682547	0.233892
ANKRD20A1	ANKRD20A1	84210	6450661	ILMN_2215824	98.97335
ANKRD20A11P	ANKRD20A11P	391267	1430484	ILMN_1793572	48.40979
ANKRD20A2P	ANKRD20A2P	441430	7050114	ILMN_1670452	14.03642
ANKRD20A3P	ANKRD20A3P	441425	7050114	ILMN_1670452	14.03642
ANKRD20A4P	ANKRD20A4P	728747	6450661	ILMN_2215824	98.97335
ANKRD20A5P	ANKRD20A5P	440482	5960397	ILMN_3177348	29.22518
ANKRD20A8P	ANKRD20A8P	729171	7050114	ILMN_1670452	14.03642
ANKRD20A9P	ANKRD20A9P	284232	2640376	ILMN_3249491	9.617448
ANKRD22	ANKRD22	118932	4150270	ILMN_2132599	413.2021
ANKRD23	ANKRD23	200539	3520195	ILMN_1747151	25.89573
ANKRD24	ANKRD24	170961	3460626	ILMN_1768202	19.48
ANKRD26	ANKRD26	22852	5560189	ILMN_1740161	21.58499
ANKRD26P1	ANKRD26P1	124149	2350682	ILMN_1741157	-12.8167
ANKRD27	ANKRD27	84079	5670112	ILMN_1794063	64.64161
ANKRD28	ANKRD28	23243	2760563	ILMN_2232520	77.56657
ANKRD29	ANKRD29	147463	3130114	ILMN_1749338	-8.903964
ANKRD30A	ANKRD30A	91074	4900215	ILMN_1813607	-17.57219
ANKRD30B	ANKRD30B	374860	610255	ILMN_1672000	-12.45516
ANKRD30BL	ANKRD30BL	554226	840762	ILMN_1749341	-1.42357
ANKRD30BP2	ANKRD30BP2	149992	6940709	ILMN_1787314	880.1539
ANKRD30BP3	ANKRD30BP3	338579	7400180	ILMN_1803591	-3.967208
ANKRD31	ANKRD31	256006	6100315	ILMN_1708056	3.913248
ANKRD33	ANKRD33	341405	4860707	ILMN_1667748	408.1
ANKRD33B	ANKRD33B	651746	1410494	ILMN_3289793	13.6643
ANKRD34A	ANKRD34A	284615	1090142	ILMN_2119793	27.57191
ANKRD34B	ANKRD34B	340120	3390451	ILMN_1655766	-3.143437
ANKRD34C	ANKRD34C	390616	2070576	ILMN_1758215	17.97684
ANKRD34C-AS1	ANKRD34C-AS1	729911	6860128	ILMN_3224830	-6.459429
ANKRD35	ANKRD35	148741	4180437	ILMN_2145153	62.57664
ANKRD36	ANKRD36	375248	5810050	ILMN_2280568	76.63947
ANKRD36B	ANKRD36B	57730	6580088	ILMN_1697377	206.1379
ANKRD36BP1	ANKRD36BP1	84832	3190168	ILMN_3304802	14.44616
ANKRD36BP2	ANKRD36BP2	645784	7610431	ILMN_1746695	22.75755
ANKRD37	ANKRD37	353322	240682	ILMN_1756417	47.21251
ANKRD39	ANKRD39	51239	6220553	ILMN_1710979	187.3909
ANKRD40	ANKRD40	91369	5560142	ILMN_1758846	109.2231
ANKRD40CL	ANKRD40CL	55018	3840255	ILMN_1710619	5.751164
ANKRD42	ANKRD42	338699	2120392	ILMN_1676605	-11.11554
ANKRD45	ANKRD45	339416	5560224	ILMN_1733716	13.85012
ANKRD46	ANKRD46	157567	2750598	ILMN_1712298	127.8348
ANKRD49	ANKRD49	54851	520341	ILMN_1669259	239.4039
ANKRD50	ANKRD50	57182	1770187	ILMN_2226304	38.14558
ANKRD52	ANKRD52	283373	3870402	ILMN_3244029	10.62184
ANKRD53	ANKRD53	79998	150097	ILMN_1772660	16.87978
ANKRD54	ANKRD54	129138	2340598	ILMN_1766309	60.16785
ANKRD55	ANKRD55	79722	4050600	ILMN_2341724	209.2672
ANKRD6	ANKRD6	22881	4880465	ILMN_2178587	43.02661
ANKRD63	ANKRD63	100131244	6270270	ILMN_3287144	9.630041
ANKRD65	ANKRD65	441869	7040482	ILMN_1653039	420.6951
ANKRD66	ANKRD66	100287718	4610491	ILMN_1671615	-3.106421
ANKRD7	ANKRD7	56311	2370672	ILMN_2354930	13.5043
ANKRD9	ANKRD9	122416	7050370	ILMN_2048607	467.0901
ANKS1A	ANKS1A	23294	5390064	ILMN_1813669	243.7931
ANKS1B	ANKS1B	56899	2350201	ILMN_1758392	2.803037
ANKS3	ANKS3	124401	6510445	ILMN_1751636	16.43457
ANKS4B	ANKS4B	257629	1110382	ILMN_2199658	-1.568566
ANKS6	ANKS6	203286	1050400	ILMN_1735108	-0.8780059
ANKUB1	ANKUB1	389161	3060112	ILMN_3194118	-4.929892
ANKZF1	ANKZF1	55139	580598	ILMN_1677487	119.6981
ANLN	ANLN	54443	6450669	ILMN_1739645	3.315633
ANO1	ANO1	55107	6350397	ILMN_3237961	9.453321
ANO10	ANO10	55129	7040554	ILMN_1767111	35.34678
ANO2	ANO2	57101	50176	ILMN_1699121	5.991617
ANO3	ANO3	63982	5820300	ILMN_3240765	-12.45241
ANO4	ANO4	121601	6220440	ILMN_2228215	-5.219001
ANO5	ANO5	203859	1450593	ILMN_1690154	-9.00211
ANO6	ANO6	196527	7040674	ILMN_1674941	223.5402
ANO7	ANO7	50636	6020008	ILMN_1683824	11.03406
ANO8	ANO8	57719	2900438	ILMN_1709124	24.23239
ANO9	ANO9	338440	3400121	ILMN_1769259	45.28423
ANOS1	ANOS1	3730	6620008	ILMN_1750373	-14.19151
ANP32A	ANP32A	8125	1240424	ILMN_1807945	92.54154
ANP32A-IT1	ANP32A-IT1	80035	1980259	ILMN_1686662	430.1129
