ENTREZID	SYMBOL	GENENAME	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	recommended_use	direction_set	candidate_group_id	representative_GO	representative_TERM
2113	ETS1	ETS proto-oncogene 1, transcription factor	-0.828774743294404	1.32030990257356e-06	-0.536778158062362	-1.34421660675833	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
51176	LEF1	lymphoid enhancer binding factor 1	-0.933959041446432	1.35025456200601e-06	-0.705083138789787	-1.33592620059196	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
29969	MDFIC	MyoD family inhibitor domain containing	-0.888572563120469	1.60181204313859e-06	-0.846744154415143	-1.01177639296203	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
2353	FOS	Fos proto-oncogene, AP-1 transcription factor subunit	-0.994610875903249	1.97055023597921e-06	-1.33722662320582	-0.589711880186283	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
4208	MEF2C	myocyte enhancer factor 2C	-0.87427773354216	1.98439493795651e-06	-0.759180009812107	-1.11176259875116	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
90	ACVR1	activin A receptor type 1	-0.983182917682568	2.44449301477069e-06	-0.949961621667748	-1.12065354691875	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
55683	KANSL3	KAT8 regulatory NSL complex subunit 3	-0.93898837797241	2.96977484689814e-06	-1.20795200312222	-0.687182863831342	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
2313	FLI1	Fli-1 proto-oncogene, ETS transcription factor	-0.844347375745542	5.12221943163639e-06	-1.09683283101249	-0.60511520259951	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
2296	FOXC1	forkhead box C1	-1.69285172032908	5.78967475134088e-06	-2.45616215145981	-0.575724005733501	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
5155	PDGFB	platelet derived growth factor subunit B	-1.2270273517463	6.31536094183762e-06	-1.19111764907208	-1.40843398369091	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
2625	GATA3	GATA binding protein 3	-0.790109539037166	8.13884447375849e-06	-0.459440096955703	-1.32383337693448	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
81606	LBH	LBH regulator of WNT signaling pathway	-0.763403731463915	1.125219174133e-05	-0.456681592028997	-1.31521687639794	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
117143	TADA1	transcriptional adaptor 1	-1.33398641168827	1.30829516980855e-05	-1.27776922342181	-1.53477066824914	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
30812	SOX8	SRY-box transcription factor 8	-1.48618700670869	1.33687207176924e-05	-1.62947605359447	-1.40670965667416	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
326	AIRE	autoimmune regulator	-1.2266661814181	1.63570659694794e-05	-0.896153325152195	-1.83313369503442	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
10927	SPIN1	spindlin 1	-1.03627236615441	2.97877158994609e-05	-1.26440703667875	-0.759999540792262	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
952	CD38	CD38 molecule	-0.920362579479792	3.24624277140981e-05	-0.641224272966288	-1.46181953321784	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
9575	CLOCK	clock circadian regulator	-1.08562094939055	3.40354621144169e-05	-1.15052153583232	-1.02672575979817	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
56981	PRDM11	PR/SET domain 11	-1.11317636559733	5.7156370185852e-05	-1.14643479946307	-1.23914802805947	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
3662	IRF4	interferon regulatory factor 4	-1.12222871568996	8.98537631738037e-05	-0.661336506541762	-1.93320089568608	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
1875	E2F5	E2F transcription factor 5	-1.18143919725438	0.00010337846903919	-0.710925173298431	-1.90596614501724	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
221937	FOXK1	forkhead box K1	-0.692654357726514	0.000118697878166139	-0.970948839191719	-0.402789181228546	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
860	RUNX2	RUNX family transcription factor 2	-0.996351680258616	0.000146336806142195	-0.848955833245386	-1.36799207031663	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
57492	ARID1B	AT-rich interaction domain 1B	-0.67910200501541	0.000164001936647494	-0.951190616860741	-0.416824748102068	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
7476	WNT7A	Wnt family member 7A	-1.26944333449843	0.000286792155468994	-1.15389856731073	-1.50596163436912	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
814	CAMK4	calcium/calmodulin dependent protein kinase IV	-0.643506215380907	0.000287613675675908	-0.398716904418177	-1.02259043705755	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
4863	NPAT	nuclear protein, coactivator of histone transcription	-0.913648469988758	0.000303897811452057	-0.791684049999701	-1.177075032701	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
1950	EGF	epidermal growth factor	-0.943532789859313	0.000323240605633815	-1.38814210552828	-0.35309808555121	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
1859	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	-0.691384241065087	0.00035099590588435	-0.954547500618837	-0.392819779307871	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
11043	MID2	midline 2	-1.03969207950642	0.000639175536898632	-0.944141152583703	-1.29632912073444	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
6049	RNF6	ring finger protein 6	-1.05579858618201	0.000725152467606676	-1.2123500945949	-0.834922990271915	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
8850	KAT2B	lysine acetyltransferase 2B	-0.814802013972607	0.000738598546267478	-0.965241532954174	-0.635815909570916	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
81550	TDRD3	tudor domain containing 3	-0.567904449313099	0.000932160476279614	-0.364256141425485	-0.91682029140655	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
1998	ELF2	E74 like ETS transcription factor 2	-0.589402478898976	0.000991808453628104	-0.885948173346317	-0.267514721580196	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
7158	TP53BP1	tumor protein p53 binding protein 1	-0.657611419756918	0.00103446679812084	-0.768627172968807	-0.609433536544675	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
5253	PHF2	PHD finger protein 2	-0.574554244062369	0.001097183646662	-0.886063015071535	-0.194570504392627	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
1958	EGR1	early growth response 1	-0.980431524226495	0.00120351692461644	-1.60653265672546	-0.18355012281453	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
149628	PYHIN1	pyrin and HIN domain family member 1	-0.669970245977321	0.00122373302739262	-0.206049987385526	-1.41492162869097	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
23522	KAT6B	lysine acetyltransferase 6B	-0.634295556948528	0.00125121559321786	-0.685631009202843	-0.688169762310441	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
4773	NFATC2	nuclear factor of activated T cells 2	-0.553809033359639	0.00139751994560295	-0.106550910879416	-1.2723427077561	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
11040	PIM2	Pim-2 proto-oncogene, serine/threonine kinase	-0.889663074102063	0.00140751476122606	-0.637100397310727	-1.39609345564996	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
51322	WAC	WW domain containing adaptor with coiled-coil	-0.661230632116343	0.00142139630030984	-1.03238247615663	-0.242131568102391	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
6787	NEK4	NIMA related kinase 4	-0.790637116570146	0.00144465499003164	-1.06363786850727	-0.437066352539815	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
10847	SRCAP	Snf2 related CREBBP activator protein	-0.512365314798453	0.00148742331557513	-0.641868316892724	-0.468729308941598	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
22954	TRIM32	tripartite motif containing 32	-0.721573383129019	0.0015254894549214	-0.288186953526639	-1.45588634800939	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
9314	KLF4	KLF transcription factor 4	-0.693422874673001	0.00166183765749721	-0.984429746295335	-0.369699445176534	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
60313	GPBP1L1	GC-rich promoter binding protein 1 like 1	-0.549348380997083	0.00171777856594488	-0.988614710754952	-0.00627847129654853	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	viral_higher_site_aware_eligible	Viral_higher_GO_group_06	GO:0045893	positive regulation of DNA-templated transcription
