ID_REF	ARRAY_ID	SYMBOL	ENTREZID	ENSEMBL	SYMBOL_UPPER
ILMN_1713731	6040259	ALOX12	239	ENSG00000108839	ALOX12
ILMN_1713732	4180088	ABL1	25	ENSG00000097007	ABL1
ILMN_1713736	4220445				
ILMN_1713744	730358	C14orf132	56967	ENSG00000227051	C14ORF132
ILMN_1713746	5560278	EGLN1	54583	ENSG00000135766	EGLN1
ILMN_1713749	5390113	CORO1A	11151	ENSG00000102879	CORO1A
ILMN_1713750	3420220	BCRP2	400892	ENSG00000291044	BCRP2
ILMN_1713751	6900209	ADAM19	8728	ENSG00000135074	ADAM19
ILMN_1713752	2030279	SERINC3	10955	ENSG00000132824	SERINC3
ILMN_1713753	1070482	HPGDS	27306	ENSG00000163106	HPGDS
ILMN_1713756	2320289	GLUD1	2746	ENSG00000148672	GLUD1
ILMN_1713758	6940035	OPRL1	4987	ENSG00000125510	OPRL1
ILMN_1713758	6940035	OPRL1	4987	ENSG00000277044	OPRL1
ILMN_1713759	5080020	UBE2J1	51465	ENSG00000198833	UBE2J1
ILMN_1713764	1340100				
ILMN_1713788	2360458				
ILMN_1713800	20332				
ILMN_1713803	2640142	LIAT1	400566	ENSG00000187624	LIAT1
ILMN_1713803	2640142	LIAT1	400566	ENSG00000283985	LIAT1
ILMN_1713807	6280184	MAN1C1	57134	ENSG00000117643	MAN1C1
ILMN_1713811	4780685				
ILMN_1713813	610025	KRT16P3	644945	ENSG00000291196	KRT16P3
ILMN_1713818	5080382				
ILMN_1713823	160044	FGF7	2252	ENSG00000140285	FGF7
ILMN_1713823	160044	FGF7P6	387628	ENSG00000291011	FGF7P6
ILMN_1713829	1510181	PTGES	9536	ENSG00000148344	PTGES
ILMN_1713832	2710719	SNORD15B	114599	ENSG00000207445	SNORD15B
ILMN_1713833	6860091	ECI2	10455	ENSG00000198721	ECI2
ILMN_1713835	1500673	ENHO	375704	ENSG00000168913	ENHO
ILMN_1713838	520471				
ILMN_1713840	4610020	HYAL2	8692	ENSG00000068001	HYAL2
ILMN_1713841	3460593				
ILMN_1713846	450414	PPM1H	57460	ENSG00000111110	PPM1H
ILMN_1713862	2340538				
ILMN_1713867	7100484	PMFBP1	83449	ENSG00000118557	PMFBP1
ILMN_1713868	3830487				
ILMN_1713873	2680008	THSD7B	80731	ENSG00000144229	THSD7B
ILMN_1713875	3060440	NME1	4830	ENSG00000239672	NME1
ILMN_1713875	3060440	NME1-NME2	654364	ENSG00000011052	NME1-NME2
ILMN_1713884	2370414	TSR3	115939	ENSG00000007520	TSR3
ILMN_1713892	6900301	SMIM14	201895	ENSG00000163683	SMIM14
ILMN_1713896	2260243				
ILMN_1713901	540129	KDELR3	11015	ENSG00000100196	KDELR3
ILMN_1713918	6960131	CYTH3	9265	ENSG00000008256	CYTH3
ILMN_1713927	7320450	AMTN	401138	ENSG00000187689	AMTN
ILMN_1713934	3180672	LITAF	9516	ENSG00000189067	LITAF
ILMN_1713935	5560537	C3orf33	285315	ENSG00000174928	C3ORF33
ILMN_1713936	5290739	GOLGA6B	55889	ENSG00000215186	GOLGA6B
ILMN_1713936	5290739	GOLGA6A	342096	ENSG00000159289	GOLGA6A
ILMN_1713936	5290739	GOLGA6C	653641	ENSG00000167195	GOLGA6C
ILMN_1713936	5290739	GOLGA6D	653643	ENSG00000140478	GOLGA6D
ILMN_1713948	380168	FPGS	2356	ENSG00000136877	FPGS
ILMN_1713952	7100021	INAVA	55765	ENSG00000163362	INAVA
ILMN_1713956	3780424	C16orf90	646174	ENSG00000215131	C16ORF90
ILMN_1713964	10608	BTBD3	22903	ENSG00000132640	BTBD3
ILMN_1713966	1240360	MRPL52	122704	ENSG00000172590	MRPL52
ILMN_1713978	840768	SDF2	6388	ENSG00000132581	SDF2
ILMN_1713982	650139				
ILMN_1713983	3360341	CRYM-AS1	400508		CRYM-AS1
ILMN_1713985	1990255	MAF1	84232	ENSG00000179632	MAF1
ILMN_1713990	3130612	TRIP6	7205	ENSG00000087077	TRIP6
ILMN_1713992	1030541	ZNF16	7564	ENSG00000170631	ZNF16
ILMN_1713993	6580521	UBAC2	337867	ENSG00000134882	UBAC2
ILMN_1713995	7040487	SCNN1A	6337	ENSG00000111319	SCNN1A
ILMN_1714000	110154	NXPH3	11248	ENSG00000182575	NXPH3
ILMN_1714010	1190397	KRTAP4-4	84616	ENSG00000171396	KRTAP4-4
ILMN_1714010	1190397	KRTAP4-4	84616	ENSG00000292041	KRTAP4-4
ILMN_1714014	7550273				
ILMN_1714023	1240040	SLC9A5	6553	ENSG00000135740	SLC9A5
ILMN_1714028	3310468	KRTAP12-3	386683	ENSG00000205439	KRTAP12-3
ILMN_1714041	4860524	PLCB3	5331	ENSG00000149782	PLCB3
ILMN_1714050	2900195				
ILMN_1714057	4040142	FCN2	2220	ENSG00000160339	FCN2
ILMN_1714065	6590369				
ILMN_1714067	3870246	NTRK2	4915	ENSG00000148053	NTRK2
ILMN_1714068	4290376				
ILMN_1714073	4730438				
ILMN_1714082	2140379	CMAS	55907	ENSG00000111726	CMAS
ILMN_1714083	2000019	KLHL8	57563	ENSG00000145332	KLHL8
ILMN_1714087	1010162	DGKH	160851	ENSG00000102780	DGKH
ILMN_1714093	1240762	RMND5A	64795	ENSG00000153561	RMND5A
ILMN_1714108	6660630	TP53INP1	94241	ENSG00000164938	TP53INP1
ILMN_1714118	1740180	CD164L2	388611	ENSG00000174950	CD164L2
ILMN_1714121	2480524	PRMT8	56341	ENSG00000111218	PRMT8
ILMN_1714128	4210162	GSTTP2	653399		GSTTP2
ILMN_1714148	1980112	NAIF1	203245	ENSG00000171169	NAIF1
ILMN_1714155	1050148				
ILMN_1714157	5690338	GALE	2582	ENSG00000117308	GALE
ILMN_1714158	7150167	PON2	5445	ENSG00000105854	PON2
ILMN_1714159	3870484	LUZP1	7798	ENSG00000169641	LUZP1
ILMN_1714162	3180128				
ILMN_1714165	7160292	ST3GAL2	6483	ENSG00000157350	ST3GAL2
ILMN_1714167	2140154	CYB5A	1528	ENSG00000166347	CYB5A
ILMN_1714170	7100382	SPSB1	80176	ENSG00000171621	SPSB1
ILMN_1714172	3370279				
ILMN_1714176	3520037	PRECSIT	283487	ENSG00000255874	PRECSIT
ILMN_1714181	1340598	MEGF8	1954	ENSG00000105429	MEGF8
ILMN_1714191	4850102				
ILMN_1714197	4670544	ACSS2	55902	ENSG00000131069	ACSS2
ILMN_1714216	450376	TSC2	7249	ENSG00000103197	TSC2
ILMN_1714218	2900133				
ILMN_1714219	7610039	FAM106A	80039	ENSG00000273018	FAM106A
ILMN_1714222	1660731	C1orf105	92346	ENSG00000180999	C1ORF105
ILMN_1714223	2630408	LETM2	137994	ENSG00000165046	LETM2
ILMN_1714228	2750609	SPTBN1	6711	ENSG00000115306	SPTBN1
ILMN_1714252	2900408	SLC16A13	201232	ENSG00000174327	SLC16A13
ILMN_1714253	7160121	AGRP	181	ENSG00000159723	AGRP
ILMN_1714271	1580673	TAFA3	284467	ENSG00000184599	TAFA3
ILMN_1714274	2370021	ZNF274	10782	ENSG00000171606	ZNF274
ILMN_1714278	5260538	MSANTD3	91283	ENSG00000066697	MSANTD3
ILMN_1714280	1510241	FOXL2	668	ENSG00000183770	FOXL2
ILMN_1714286	6350523				
ILMN_1714296	6860689	DNAH2	146754	ENSG00000183914	DNAH2
ILMN_1714324	1740315				
ILMN_1714327	2510674	SETD1A	9739	ENSG00000099381	SETD1A
ILMN_1714335	7050433	RDH10	157506	ENSG00000121039	RDH10
ILMN_1714349	2350524	GLCE	26035	ENSG00000138604	GLCE
ILMN_1714352	3850731	DMWD	1762	ENSG00000185800	DMWD
ILMN_1714364	450253	PTK2	5747	ENSG00000169398	PTK2
ILMN_1714372	4590687	ITSN2	50618	ENSG00000198399	ITSN2
ILMN_1714378	3290477				
ILMN_1714383	2650553	TPD52L1	7164	ENSG00000111907	TPD52L1
ILMN_1714384	4730309	PCCA	5095	ENSG00000175198	PCCA
ILMN_1714386	5130411	CCNB1IP1	57820	ENSG00000100814	CCNB1IP1
ILMN_1714386	5130411	CCNB1IP1	57820	ENSG00000291784	CCNB1IP1
ILMN_1714393	2360022	RAB24	53917	ENSG00000169228	RAB24
ILMN_1714397	3940458	CRYL1	51084	ENSG00000165475	CRYL1
ILMN_1714399	7050608				
ILMN_1714400	3890053				
ILMN_1714401	6480095	SNX27	81609	ENSG00000143376	SNX27
ILMN_1714402	2190397	ZCCHC2	54877	ENSG00000141664	ZCCHC2
ILMN_1714412	2630722	ZNF292	23036	ENSG00000188994	ZNF292
ILMN_1714417	4040605	PSEN2	5664	ENSG00000143801	PSEN2
ILMN_1714418	580767	RFLNB	359845	ENSG00000183688	RFLNB
ILMN_1714418	580767	RFLNB	359845	ENSG00000283979	RFLNB
ILMN_1714419	4880040	BRME1	79173	ENSG00000132016	BRME1
ILMN_1714419	4880040	BRME1	79173	ENSG00000288152	BRME1
ILMN_1714424	5390053	PTCD3	55037	ENSG00000132300	PTCD3
ILMN_1714427	150008	OLA1	29789	ENSG00000138430	OLA1
ILMN_1714428	2140047	FBXO17	115290	ENSG00000269190	FBXO17
ILMN_1714428	2140047	FBXO17	115290	ENSG00000282954	FBXO17
ILMN_1714433	6770242	MARCKSL1	65108	ENSG00000175130	MARCKSL1
ILMN_1714438	5670037	MUTYH	4595	ENSG00000132781	MUTYH
ILMN_1714444	1430711	KLF12	11278	ENSG00000118922	KLF12
ILMN_1714445	3190608	SLC6A9	6536	ENSG00000196517	SLC6A9
ILMN_1714446	3450332	PLG	5340	ENSG00000122194	PLG
ILMN_1714449	2970075	OR5D18	219438	ENSG00000186119	OR5D18
ILMN_1714458	6520086	LINC00863	439994	ENSG00000224914	LINC00863
ILMN_1714458	6520086	LOC642361	642361	ENSG00000272447	LOC642361
ILMN_1714461	4280725	RNF14	9604	ENSG00000013561	RNF14
ILMN_1714466	1030154				
ILMN_1714473	1660605	ZNF436	80818	ENSG00000125945	ZNF436
ILMN_1714473	1660605	ZNF436	80818	ENSG00000283009	ZNF436
ILMN_1714476	5720349	OCM2	4951	ENSG00000135175	OCM2
ILMN_1714478	6580010	GAL3ST2	64090	ENSG00000154252	GAL3ST2
ILMN_1714478	6580010	GAL3ST2	64090	ENSG00000276126	GAL3ST2
ILMN_1714489	3420022	CIB2	10518	ENSG00000136425	CIB2
ILMN_1714499	4540110	TLK2	11011	ENSG00000146872	TLK2
ILMN_1714510	2120082				
ILMN_1714511	3360301	PRKN	5071	ENSG00000185345	PRKN
ILMN_1714515	5310465	MRPS12	6183	ENSG00000128626	MRPS12
ILMN_1714515	5310465	MRPS12	6183	ENSG00000283018	MRPS12
ILMN_1714522	1940315	CLMN	79789	ENSG00000165959	CLMN
ILMN_1714523	1850349	HEPH	9843	ENSG00000089472	HEPH
ILMN_1714527	4640066	VAMP3	9341	ENSG00000049245	VAMP3
ILMN_1714536	520370	SCGB1D2	10647	ENSG00000124935	SCGB1D2
ILMN_1714539	5360615				
ILMN_1714563	4830692	DNAJC21	134218	ENSG00000168724	DNAJC21
ILMN_1714567	450553	AHNAK	79026	ENSG00000124942	AHNAK
ILMN_1714569	2480725	CDK16	5127	ENSG00000102225	CDK16
ILMN_1714577	3400685	OGDHL	55753	ENSG00000197444	OGDHL
ILMN_1714586	450626	VGLL3	389136	ENSG00000206538	VGLL3
ILMN_1714587	5890292	DEFB103B	55894	ENSG00000177243	DEFB103B
ILMN_1714587	5890292	DEFB103B	55894	ENSG00000284978	DEFB103B
ILMN_1714587	5890292	DEFB103B	55894	ENSG00000273641	DEFB103B
ILMN_1714587	5890292	DEFB103B	55894	ENSG00000176797	DEFB103B
ILMN_1714587	5890292	DEFB103A	414325	ENSG00000176797	DEFB103A
ILMN_1714587	5890292	DEFB103A	414325	ENSG00000284978	DEFB103A
ILMN_1714587	5890292	DEFB103A	414325	ENSG00000285376	DEFB103A
ILMN_1714592	5090372	CDA	978	ENSG00000158825	CDA
ILMN_1714599	6660092	CAMLG	819	ENSG00000164615	CAMLG
ILMN_1714600	360270	NAV3	89795	ENSG00000067798	NAV3
ILMN_1714602	4210465	CD86	942	ENSG00000114013	CD86
ILMN_1714604	6110176	LINC03034	283710	ENSG00000259772	LINC03034
ILMN_1714622	1780563	TNRC6A	27327	ENSG00000090905	TNRC6A
ILMN_1714623	4880689	TOMM22	56993	ENSG00000100216	TOMM22
ILMN_1714635	5570274	OR1L4	254973	ENSG00000136939	OR1L4
ILMN_1714643	2260725	MGAM	8972	ENSG00000257335	MGAM
ILMN_1714643	2260725	MGAM	8972	ENSG00000282607	MGAM
ILMN_1714650	6660576	RASGRP4	115727	ENSG00000171777	RASGRP4
ILMN_1714667	5080544	FAM209B	388799	ENSG00000213714	FAM209B
ILMN_1714669	2320193				
ILMN_1714691	6940064	HOXD10	3236	ENSG00000128710	HOXD10
ILMN_1714696	5490221				
ILMN_1714700	2570328	TRIB2	28951	ENSG00000071575	TRIB2
ILMN_1714709	3800204	OLFM1	10439	ENSG00000130558	OLFM1
ILMN_1714710	6350626	CCDC120	90060	ENSG00000147144	CCDC120
ILMN_1714710	6350626	CCDC120	90060	ENSG00000292279	CCDC120
ILMN_1714711	2710168				
ILMN_1714717	6200592	TMEM184C	55751	ENSG00000164168	TMEM184C
ILMN_1714718	1990347	CFAP47	286464	ENSG00000165164	CFAP47
ILMN_1714730	5310471	UBE2C	11065	ENSG00000175063	UBE2C
ILMN_1714737	7560048	ASF1A	25842	ENSG00000111875	ASF1A
ILMN_1714738	510692	SCMH1	22955	ENSG00000010803	SCMH1
ILMN_1714739	360253				
ILMN_1714741	7150491				
ILMN_1714749	4890059	PHF6	84295	ENSG00000156531	PHF6
ILMN_1714756	380703	YIPF5	81555	ENSG00000145817	YIPF5
ILMN_1714757	6770095	TNFRSF19	55504	ENSG00000127863	TNFRSF19
ILMN_1714759	6400332	CNIH4	29097	ENSG00000143771	CNIH4
ILMN_1714765	1770133	STRADB	55437	ENSG00000082146	STRADB
ILMN_1714774	4230458	TRIM71	131405	ENSG00000206557	TRIM71
ILMN_1714774	4230458	TRIM71	131405	ENSG00000291501	TRIM71
ILMN_1714782	3400553	OPRK1	4986	ENSG00000082556	OPRK1
ILMN_1714790	5860543	SSX8P	280659	ENSG00000290686	SSX8P
ILMN_1714800	70543				
ILMN_1714805	7550678	ZC3H14	79882	ENSG00000100722	ZC3H14
ILMN_1714808	5820594	GUSBP19	100133050		GUSBP19
ILMN_1714809	3400482	RPIA	22934	ENSG00000153574	RPIA
ILMN_1714813	5260131				
ILMN_1714817	3440142	OR6K6	128371	ENSG00000180433	OR6K6
ILMN_1714818	2600632	SSX5	6758	ENSG00000165583	SSX5
ILMN_1714820	110440	ITGB1	3688	ENSG00000150093	ITGB1
ILMN_1714821	2640747				
ILMN_1714831	4880088				
ILMN_1714841	50079	OR4D9	390199	ENSG00000172742	OR4D9
ILMN_1714848	6060296	ZNF354A	6940	ENSG00000169131	ZNF354A
ILMN_1714850	5690075				
ILMN_1714851	830544	FRG1	2483	ENSG00000109536	FRG1
ILMN_1714851	830544	FRG1	2483	ENSG00000283153	FRG1
ILMN_1714851	830544	FRG1	2483	ENSG00000283630	FRG1
ILMN_1714851	830544	FRG1	2483	ENSG00000275145	FRG1
ILMN_1714854	5570131	MEAF6	64769	ENSG00000163875	MEAF6
ILMN_1714858	7320240	PCDHGC4	56098	ENSG00000242419	PCDHGC4
ILMN_1714859	5890041	TCIRG1	10312	ENSG00000110719	TCIRG1
ILMN_1714861	3120370	CD68	968	ENSG00000129226	CD68
ILMN_1714878	2630228	BZW1	9689	ENSG00000082153	BZW1
ILMN_1714880	4540056	LIMS3	96626	ENSG00000256977	LIMS3
ILMN_1714880	4540056	LIMS4	100288695	ENSG00000256671	LIMS4
ILMN_1714882	3120482	FAM228A	653140	ENSG00000186453	FAM228A
ILMN_1714884	940692	GHRHR	2692	ENSG00000106128	GHRHR
ILMN_1714891	4050338	OR2A14	135941	ENSG00000221938	OR2A14
ILMN_1714891	4050338	OR2A14	135941	ENSG00000284891	OR2A14
ILMN_1714895	6420328	TFAMP1	260341		TFAMP1
ILMN_1714896	4830717	SART3	9733	ENSG00000075856	SART3
ILMN_1714915	3290612				
ILMN_1714936	3930538	CCDC142	84865	ENSG00000135637	CCDC142
ILMN_1714945	6330204	ITPKC	80271	ENSG00000086544	ITPKC
ILMN_1714952	6380379	ZNF703	80139	ENSG00000183779	ZNF703
ILMN_1714955	4850376	AIDA	64853	ENSG00000186063	AIDA
ILMN_1714956	3310541	PLA2G12A	81579	ENSG00000123739	PLA2G12A
ILMN_1714960	4610121	IQCH	64799	ENSG00000103599	IQCH
ILMN_1714965	7400626	NFKB1	4790	ENSG00000109320	NFKB1
ILMN_1714980	7050121	MRGPRD	116512	ENSG00000172938	MRGPRD
ILMN_1714987	6040255	TRIM54	57159	ENSG00000138100	TRIM54
ILMN_1714988	4640224	HOXD8	3234	ENSG00000175879	HOXD8
ILMN_1714990	4060768	DBT	1629	ENSG00000137992	DBT
ILMN_1715013	6770279	ERMAP	114625	ENSG00000164010	ERMAP
ILMN_1715024	6450154	LSS	4047	ENSG00000160285	LSS
ILMN_1715024	6450154	LSS	4047	ENSG00000281289	LSS
ILMN_1715045	380605				
ILMN_1715051	4560360				
ILMN_1715065	5490402	ZNF580	51157	ENSG00000213015	ZNF580
ILMN_1715068	160494	AQP9	366	ENSG00000103569	AQP9
ILMN_1715069	2230113	TANK	10010	ENSG00000136560	TANK
ILMN_1715075	2970450				
ILMN_1715088	610035	KCNA7	3743	ENSG00000104848	KCNA7
ILMN_1715096	1580139	FAXC	84553	ENSG00000146267	FAXC
ILMN_1715101	6450259				
ILMN_1715110	6510152	MTMR1	8776	ENSG00000063601	MTMR1
ILMN_1715113	3170519	HARS2	23438	ENSG00000112855	HARS2
ILMN_1715125	4070086	HAAO	23498	ENSG00000162882	HAAO
ILMN_1715131	5390246	CCR7	1236	ENSG00000126353	CCR7
ILMN_1715133	6760671				
ILMN_1715157	2710632				
ILMN_1715165	2850427				
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000196126	HLA-DRB1
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000229074	HLA-DRB1
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000206240	HLA-DRB1
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000236884	HLA-DRB1
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000228080	HLA-DRB1
ILMN_1715169	5260484	HLA-DRB1	3123	ENSG00000206306	HLA-DRB1
ILMN_1715173	4730739	RPS6KA1	6195	ENSG00000117676	RPS6KA1
ILMN_1715173	4730739	RPS6KA1	6195	ENSG00000281877	RPS6KA1
ILMN_1715175	4200504	MET	4233	ENSG00000105976	MET
ILMN_1715178	2320161	PYCR1	5831	ENSG00000183010	PYCR1
ILMN_1715179	5080605	SNRPA1	6627	ENSG00000131876	SNRPA1
ILMN_1715180	1410280	UBR3	130507	ENSG00000144357	UBR3
ILMN_1715181	3870504	ARRDC2	27106	ENSG00000105643	ARRDC2
ILMN_1715185	5890598	TRIM51	84767	ENSG00000124900	TRIM51
ILMN_1715185	5890598	TRIM51EP	399940		TRIM51EP
ILMN_1715188	5360528	USP8	9101	ENSG00000138592	USP8
ILMN_1715189	7550193	LHX6	26468	ENSG00000106852	LHX6
ILMN_1715192	3060725				
ILMN_1715203	6100661	DNAH7	56171	ENSG00000118997	DNAH7
ILMN_1715209	3870739	LINC00640	283553		LINC00640
ILMN_1715214	3610082	PTPN7	5778	ENSG00000143851	PTPN7
ILMN_1715241	6290762				
ILMN_1715242	7380161				
ILMN_1715255	2260754	MAGI2	9863	ENSG00000187391	MAGI2
ILMN_1715259	2940612	OR6V1	346517	ENSG00000225781	OR6V1
ILMN_1715259	2940612	OR6V1	346517	ENSG00000277378	OR6V1
ILMN_1715273	5820463	PICALM	8301	ENSG00000073921	PICALM
ILMN_1715301	6420592	FXYD2	486	ENSG00000137731	FXYD2
ILMN_1715305	2450300	TRIM34	53840	ENSG00000258659	TRIM34
ILMN_1715305	2450300	TRIM6-TRIM34	445372	ENSG00000258588	TRIM6-TRIM34
ILMN_1715309	2940242	FAM66C	440078	ENSG00000226711	FAM66C
ILMN_1715318	4390682	LINC00965	349196		LINC00965
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000204228	HSD17B8
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000228357	HSD17B8
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000228712	HSD17B8
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000225312	HSD17B8
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000232357	HSD17B8
ILMN_1715324	5700056	HSD17B8	7923	ENSG00000112474	HSD17B8
ILMN_1715332	580240	TTC21A	199223	ENSG00000168026	TTC21A
ILMN_1715351	3710632	AIMP1	9255	ENSG00000164022	AIMP1
ILMN_1715372	4730386	CAMKK1	84254	ENSG00000004660	CAMKK1
ILMN_1715374	1580711	INSRR	3645	ENSG00000027644	INSRR
ILMN_1715376	6060110	LRRIQ3	127255	ENSG00000162620	LRRIQ3
ILMN_1715384	2260220	B4GAT1	11041	ENSG00000174684	B4GAT1
ILMN_1715390	2370326	ADGRF2	222611	ENSG00000164393	ADGRF2
ILMN_1715392	2260615	PRPF3	9129	ENSG00000117360	PRPF3
ILMN_1715393	990379	MAGEA2B	266740	ENSG00000183305	MAGEA2B
ILMN_1715393	990379	MAGEA2B	266740	ENSG00000292187	MAGEA2B
ILMN_1715396	1400767	SNORD56B	319139	ENSG00000207444	SNORD56B
ILMN_1715401	1170300	MT1G	4495	ENSG00000125144	MT1G
ILMN_1715404	5910070	GPR174	84636	ENSG00000147138	GPR174
ILMN_1715407	6550717				
ILMN_1715416	7550348	NUP188	23511	ENSG00000095319	NUP188
ILMN_1715417	4810468	SELP	6403	ENSG00000174175	SELP
ILMN_1715424	5080041	KLHL10	317719	ENSG00000161594	KLHL10
ILMN_1715425	6650400				
ILMN_1715436	70431				
ILMN_1715437	4260050	KNL1	57082	ENSG00000137812	KNL1
ILMN_1715439	1190681				
ILMN_1715452	1940358	FREM1	158326	ENSG00000164946	FREM1
ILMN_1715458	1580753	PCDH10	57575	ENSG00000138650	PCDH10
ILMN_1715463	4810273	SOSTDC1	25928	ENSG00000171243	SOSTDC1
ILMN_1715467	240707				
ILMN_1715476	630196	CKMT1B	1159	ENSG00000237289	CKMT1B
ILMN_1715476	630196	CKMT1A	548596	ENSG00000223572	CKMT1A
ILMN_1715479	1030273				
ILMN_1715482	1030327	ULK2	9706	ENSG00000083290	ULK2
ILMN_1715496	7400091	HTR2A	3356	ENSG00000102468	HTR2A
ILMN_1715497	3400634				
ILMN_1715500	6580082	SS18L1	26039	ENSG00000184402	SS18L1
ILMN_1715505	870386				
ILMN_1715508	2940746	NNMT	4837	ENSG00000166741	NNMT
ILMN_1715525	3390278	ARL17A	51326	ENSG00000185829	ARL17A
ILMN_1715525	3390278	ARL17A	51326	ENSG00000275748	ARL17A
ILMN_1715525	3390278	ARL17A	51326	ENSG00000276276	ARL17A
ILMN_1715525	3390278	ARL17A	51326	ENSG00000228696	ARL17A
ILMN_1715526	4150474	ZDHHC21	340481	ENSG00000175893	ZDHHC21
ILMN_1715532	3290564	AKAP12	9590	ENSG00000131016	AKAP12
ILMN_1715536	2350470				
ILMN_1715540	7380347	TRAIP	10293	ENSG00000183763	TRAIP
ILMN_1715543	4900438	ACOT1	641371	ENSG00000184227	ACOT1
ILMN_1715546	240463	RNF216P1	441191	ENSG00000196204	RNF216P1
ILMN_1715551	2340093	GABRA3	2556	ENSG00000011677	GABRA3
ILMN_1715555	7050458	DBP	1628	ENSG00000105516	DBP
ILMN_1715567	4120541	C12orf50	160419	ENSG00000165805	C12ORF50
ILMN_1715569	7040544	WASHC3	51019	ENSG00000120860	WASHC3
ILMN_1715574	4850072	ZC3H11A	9877	ENSG00000058673	ZC3H11A
ILMN_1715583	1660435	BOP1	23246	ENSG00000261236	BOP1
ILMN_1715584	4070280	SOCS5	9655	ENSG00000171150	SOCS5
ILMN_1715588	7330484				
ILMN_1715589	2650669	PLEKHA2	59339	ENSG00000169499	PLEKHA2
ILMN_1715600	3870215				
ILMN_1715603	6510026	IL23A	51561	ENSG00000110944	IL23A
ILMN_1715607	460468	CHMP4A	29082	ENSG00000254505	CHMP4A
ILMN_1715607	460468	CHMP4A	29082	ENSG00000285302	CHMP4A
ILMN_1715612	4050619	OTOP2	92736	ENSG00000183034	OTOP2
ILMN_1715613	2120195	TAOK2	9344	ENSG00000149930	TAOK2
ILMN_1715616	10253	LRR1	122769	ENSG00000165501	LRR1
ILMN_1715625	2690431	SLX4IP	128710	ENSG00000149346	SLX4IP
ILMN_1715635	2320110	ATP6V0E1	8992	ENSG00000113732	ATP6V0E1
ILMN_1715636	6290603	EIF3B	8662	ENSG00000106263	EIF3B
ILMN_1715638	50220	GAGE1	2543	ENSG00000205777	GAGE1
ILMN_1715638	50220	GAGE2C	2574	ENSG00000236362	GAGE2C
ILMN_1715638	50220	GAGE4	2576	ENSG00000236362	GAGE4
ILMN_1715638	50220	GAGE4	2576	ENSG00000215269	GAGE4
ILMN_1715638	50220	GAGE2B	645037	ENSG00000189064	GAGE2B
ILMN_1715638	50220	GAGE13	645051	ENSG00000274274	GAGE13
ILMN_1715638	50220	GAGE12G	645073	ENSG00000215269	GAGE12G
ILMN_1715638	50220	GAGE12J	729396	ENSG00000224659	GAGE12J
ILMN_1715638	50220	GAGE2D	729408	ENSG00000189064	GAGE2D
ILMN_1715638	50220	GAGE12C	729422	ENSG00000237671	GAGE12C
ILMN_1715638	50220	GAGE12E	729431	ENSG00000216649	GAGE12E
ILMN_1715638	50220	GAGE12H	729442	ENSG00000224902	GAGE12H
ILMN_1715638	50220	GAGE2A	729447	ENSG00000189064	GAGE2A
ILMN_1715638	50220	GAGE12D	100132399	ENSG00000227488	GAGE12D
ILMN_1715639	1010167				
ILMN_1715644	3140639	C5orf58	133874	ENSG00000234511	C5ORF58
ILMN_1715647	4070626	VANGL2	57216	ENSG00000162738	VANGL2
ILMN_1715650	3520767				
ILMN_1715653	3360021	TMEM252	169693	ENSG00000181778	TMEM252
ILMN_1715654	540494				
ILMN_1715659	4810156	HIPK4	147746	ENSG00000160396	HIPK4
ILMN_1715661	650326	TFAM	7019	ENSG00000108064	TFAM
ILMN_1715662	4830575	CCDC80	151887	ENSG00000091986	CCDC80
ILMN_1715668	1400286	SLC39A4	55630	ENSG00000147804	SLC39A4
ILMN_1715668	1400286	SLC39A4	55630	ENSG00000285243	SLC39A4
ILMN_1715669	240608	TP53I11	9537	ENSG00000175274	TP53I11
ILMN_1715672	780327	HPCAL1	3241	ENSG00000115756	HPCAL1
ILMN_1715674	6110731	ITPK1	3705	ENSG00000100605	ITPK1
ILMN_1715674	6110731	ITPK1	3705	ENSG00000274958	ITPK1
ILMN_1715680	3180019	NEIL2	252969	ENSG00000154328	NEIL2
ILMN_1715680	3180019	NEIL2	252969	ENSG00000292286	NEIL2
ILMN_1715684	730040	LAMB3	3914	ENSG00000196878	LAMB3
ILMN_1715693	3850367				
ILMN_1715695	5490392	S100G	795	ENSG00000169906	S100G
ILMN_1715696	7510142				
ILMN_1715698	5670661	RNASEK	440400	ENSG00000219200	RNASEK
ILMN_1715698	5670661	RNASEK-C17orf49	100529209	ENSG00000161939	RNASEK-C17ORF49
ILMN_1715702	60341	MAPK1IP1L	93487	ENSG00000168175	MAPK1IP1L
ILMN_1715703	650273	DALRD3	55152	ENSG00000178149	DALRD3
ILMN_1715705	3190735	SSNA1	8636	ENSG00000176101	SSNA1
ILMN_1715708	990296				
ILMN_1715709	6770092				
ILMN_1715713	1470112	NFASC	23114	ENSG00000163531	NFASC
