feature_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	logFC_direction
NM_023930	-3.1967414799892	-1.73899813922934	-9.9627209648556	1.0365524312091e-19	1.20884255570997e-17	34.1252005151128	bacterial_vs_viral	higher_in_viral
NM_052932	-1.84795423692705	7.00579747066037	-9.96229736872788	1.03965658073961e-19	1.20884255570997e-17	34.1222606002248	bacterial_vs_viral	higher_in_viral
NM_001353137	-1.79749319661602	4.53458947559139	-9.9596700468961	1.05911738730456e-19	1.22435194385571e-17	34.1040271157444	bacterial_vs_viral	higher_in_viral
NM_001161577	-2.50028329233209	0.736012175152315	-9.94500205191926	1.17461235807486e-19	1.35006164075512e-17	34.0022670601614	bacterial_vs_viral	higher_in_viral
NM_007203	-2.03912856213384	1.13432462075743	-9.939788168085	1.21861494581991e-19	1.39263316008299e-17	33.9661098183154	bacterial_vs_viral	higher_in_viral
NM_001353140	-1.76941222320808	4.47270223098784	-9.91445391415774	1.45689407584166e-19	1.65547867174758e-17	33.7905296065282	bacterial_vs_viral	higher_in_viral
NM_001002912	-2.95210904045083	-3.6018741321304	-9.90617697302821	1.54437018169574e-19	1.74496380021091e-17	33.7332047644002	bacterial_vs_viral	higher_in_viral
NM_001353139	-1.7653407641871	4.48803572908926	-9.90026491800442	1.61003158888418e-19	1.80893380596038e-17	33.6922705313604	bacterial_vs_viral	higher_in_viral
NM_001136562	-2.02507459248281	1.22747011667179	-9.89520576566145	1.66841968817161e-19	1.86406286836559e-17	33.6572494745558	bacterial_vs_viral	higher_in_viral
NM_001142343	-1.47425349489127	2.1167383067912	-9.87398998464781	1.93708928269758e-19	2.15221380914828e-17	33.5104656634053	bacterial_vs_viral	higher_in_viral
NM_001142345	-1.48844575839188	2.10577440842347	-9.85017404092996	2.29021469520958e-19	2.53049744140864e-17	33.3458441462213	bacterial_vs_viral	higher_in_viral
NR_046398	-1.76261612408087	4.48544541096537	-9.84783438118682	2.32818279243578e-19	2.55831470691885e-17	33.3296805566353	bacterial_vs_viral	higher_in_viral
NR_158169	-2.87499926057217	0.925045236333605	-9.84235912446239	2.41949930660625e-19	2.64412932419773e-17	33.2918607284863	bacterial_vs_viral	higher_in_viral
NM_001161334	-2.37008417228965	0.373059707720913	-9.83079155441529	2.62429911859764e-19	2.85235641700186e-17	33.2119869676575	bacterial_vs_viral	higher_in_viral
NM_012108	-2.14559121189318	2.22837737917584	-9.81522452191432	2.92735892126751e-19	3.16455411169886e-17	33.1045575325875	bacterial_vs_viral	higher_in_viral
NM_014214	1.29975062426486	6.04360480417686	9.81050832603508	3.02586397262907e-19	3.25345449401122e-17	33.0720243996235	bacterial_vs_viral	higher_in_bacterial
NM_001142344	-1.48122252175689	2.09434869981056	-9.80340990104207	3.18037197281538e-19	3.40129727723715e-17	33.0230703164167	bacterial_vs_viral	higher_in_viral
NM_001317769	-2.14411704268688	0.94382281538986	-9.78970472981315	3.50121862451404e-19	3.72451442934342e-17	32.9285941514922	bacterial_vs_viral	higher_in_viral
NR_136660	-1.52095071785733	4.9707870254741	-9.72891095709089	5.35913683316563e-19	5.67076071568674e-17	32.5101727050959	bacterial_vs_viral	higher_in_viral
NM_181531	-1.45979072394088	1.320235026597	-9.7105603849857	6.09268065954992e-19	6.41302739528099e-17	32.3840853017445	bacterial_vs_viral	higher_in_viral
NM_001323966	-1.65204848165645	2.4663189212148	-9.70451210247863	6.35568094564337e-19	6.65483053570271e-17	32.3425491454928	bacterial_vs_viral	higher_in_viral
NM_033034	-1.88486299329676	3.77392211177155	-9.68737506397026	7.16373802578145e-19	7.4618539988335e-17	32.2249206401155	bacterial_vs_viral	higher_in_viral
NM_147150	-2.02095832248729	1.16179379740222	-9.68462883536623	7.30240126287427e-19	7.56687683192863e-17	32.2060786611282	bacterial_vs_viral	higher_in_viral
NM_001330321	1.32851102661365	1.01243681962136	9.6543923286822	9.01722501801238e-19	9.26284033739474e-17	31.9987736824978	bacterial_vs_viral	higher_in_bacterial
NM_032564	1.41319452152619	6.44430512534284	9.65416192515217	9.03172091500563e-19	9.26284033739474e-17	31.9971950600589	bacterial_vs_viral	higher_in_bacterial
NM_172374	-1.93620254437797	-1.26621174216843	-9.65000108269715	9.29752348623835e-19	9.48679450006534e-17	31.9686895627409	bacterial_vs_viral	higher_in_viral
NM_003325	-1.4768714195224	4.3158122699339	-9.6383017684763	1.0087290761018e-18	1.02403922806903e-16	31.8885666805641	bacterial_vs_viral	higher_in_viral
NM_001040633	-1.39353440195402	1.21541897940541	-9.63057911617137	1.06447879145123e-18	1.07517734092087e-16	31.835700608989	bacterial_vs_viral	higher_in_viral
NM_001032731	-2.0303903522437	4.59805856679431	-9.59776876757527	1.33754516348773e-18	1.34419928264277e-16	31.6112958652303	bacterial_vs_viral	higher_in_viral
NM_001352265	-1.34363421831668	5.50236169046645	-9.57722106206187	1.54292195718325e-18	1.54284481108539e-16	31.4709276800555	bacterial_vs_viral	higher_in_viral
NR_134027	-1.35259532869191	3.49345497302992	-9.57319901676466	1.58664747503597e-18	1.57867476881813e-16	31.4434668670632	bacterial_vs_viral	higher_in_viral
NM_001330989	-1.70659678610573	0.812562468345683	-9.56829826899227	1.64159319346345e-18	1.62525852851859e-16	31.4100133514661	bacterial_vs_viral	higher_in_viral
NM_033092	-1.87747040302622	3.7598416410394	-9.56727312996887	1.65332370658069e-18	1.62880890679346e-16	31.4030164730594	bacterial_vs_viral	higher_in_viral
NM_001282406	-2.90982602641072	-2.02677526307236	-9.56132090447451	1.72309873166534e-18	1.68922801640074e-16	31.362397144569	bacterial_vs_viral	higher_in_viral
NR_133948	-1.37507908295039	3.77061793677675	-9.55158085956694	1.84364236219591e-18	1.79858554153931e-16	31.2959523924685	bacterial_vs_viral	higher_in_viral
NM_001193307	-1.9373124985742	5.20987567918488	-9.53906386905751	2.01093212658853e-18	1.95226366988563e-16	31.2106067967795	bacterial_vs_viral	higher_in_viral
NM_001304527	-1.5236470215436	1.01512410456739	-9.53780290017225	2.0285993138636e-18	1.95990133709943e-16	31.2020117162444	bacterial_vs_viral	higher_in_viral
NM_001004065	-2.00296644662718	1.21800617039773	-9.53136928156798	2.12116895372777e-18	2.03948355315393e-16	31.1581662183087	bacterial_vs_viral	higher_in_viral
NM_001253891	1.40848747215646	6.31785336465653	9.51604889019165	2.35885047418586e-18	2.25716031738005e-16	31.0538085138673	bacterial_vs_viral	higher_in_bacterial
NM_017654	-1.90880315749412	5.21782292810885	-9.48923109804018	2.84030939413304e-18	2.7049213130127e-16	30.8713100976915	bacterial_vs_viral	higher_in_viral
NM_001352266	-1.33058138691646	5.36401773963812	-9.48084940430257	3.00993583714391e-18	2.85287709985976e-16	30.8143177707677	bacterial_vs_viral	higher_in_viral
NM_001317893	-1.45365674017361	2.71583796632376	-9.47829196507038	3.06366920220113e-18	2.89010945164247e-16	30.7969325470801	bacterial_vs_viral	higher_in_viral
NM_004072	-1.45628735515995	2.06225358169492	-9.45585438301614	3.57787344830813e-18	3.35933760998659e-16	30.6444922892144	bacterial_vs_viral	higher_in_viral
NM_000607	3.03562008948105	3.01597728796026	9.44905857232738	3.74990556386645e-18	3.50440940989556e-16	30.5983531005639	bacterial_vs_viral	higher_in_bacterial
NM_001291274	-1.28766681614641	5.52400511386383	-9.4459012995514	3.83260186941961e-18	3.5650327807685e-16	30.5769222185358	bacterial_vs_viral	higher_in_viral
NM_016562	-1.25627568841129	4.13309555504006	-9.4331475237029	4.18550236606645e-18	3.87527138050754e-16	30.4903845246438	bacterial_vs_viral	higher_in_viral
NM_002903	2.89254444426752	-1.18637047961224	9.4181840444205	4.64088866819346e-18	4.27710287904152e-16	30.3889193333234	bacterial_vs_viral	higher_in_bacterial
NM_002638	3.22429711418968	5.07793540146398	9.42550267889514	4.68060474476968e-18	4.29391808672701e-16	30.3823951194314	bacterial_vs_viral	higher_in_bacterial
NM_032855	-1.30752710124013	5.35867245744106	-9.40208965172018	5.18573852062805e-18	4.73559747370047e-16	30.2798653193832	bacterial_vs_viral	higher_in_viral
NR_111903	-1.2944078166996	5.29385917749442	-9.39627897227683	5.39768260400394e-18	4.90673883624885e-16	30.2405130974929	bacterial_vs_viral	higher_in_viral
NM_001329434	-1.28386439766589	3.39623444532347	-9.39148282326691	5.5790873700359e-18	5.04869539879402e-16	30.2080398361277	bacterial_vs_viral	higher_in_viral
NM_001160417	-1.50658103705439	4.77273659200146	-9.38263415650762	5.92980873567427e-18	5.34190292363737e-16	30.1481476092162	bacterial_vs_viral	higher_in_viral
NM_173546	-1.52144131643132	4.64070998292501	-9.36206136239586	6.8321632011961e-18	6.12719425384398e-16	30.0089981044739	bacterial_vs_viral	higher_in_viral
NM_001331228	-1.81933225124259	5.3088006496456	-9.36029085280894	6.91591662270622e-18	6.1746168097099e-16	29.9970291868961	bacterial_vs_viral	higher_in_viral
NM_012420	-2.09147312813928	5.71351119837738	-9.34256975434795	7.81247876004169e-18	6.94407834320328e-16	29.8772878111043	bacterial_vs_viral	higher_in_viral
NM_001013625	3.04037432745801	-3.53117282913606	9.33470628971096	8.24642686042281e-18	7.29735799918566e-16	29.8241870986917	bacterial_vs_viral	higher_in_bacterial
NM_001363698	-1.4777226993493	1.0040513236271	-9.33015439951343	8.50847823095609e-18	7.49608176832119e-16	29.7934581190344	bacterial_vs_viral	higher_in_viral
NM_024429	-1.57264349929779	1.10198039303161	-9.32286471391524	8.94547679294352e-18	7.84651712202094e-16	29.7442608627089	bacterial_vs_viral	higher_in_viral
NM_006995	-1.48005744482459	1.44061025179628	-9.31054252205851	9.73541948609973e-18	8.50212464203094e-16	29.6611392935665	bacterial_vs_viral	higher_in_viral
NM_015326	-1.25382167867426	3.38568708114742	-9.29530376227158	1.08087428569088e-17	9.39843688675298e-16	29.5584123330628	bacterial_vs_viral	higher_in_viral
NM_032427	-1.79247208371259	3.0003386881644	-9.29359010569348	1.09365629696614e-17	9.46841224373409e-16	29.5468650685459	bacterial_vs_viral	higher_in_viral
NM_001037335	-1.19452947977699	6.28932865586181	-9.27686030768829	1.22660283913887e-17	1.05736336982492e-15	29.4341842199687	bacterial_vs_viral	higher_in_viral
NM_033255	-1.82989769737809	5.49474192050604	-9.27019431866798	1.28394079332799e-17	1.10203999681401e-15	29.3893122799944	bacterial_vs_viral	higher_in_viral
NM_001171161	1.3533066349073	3.68883821839901	9.2677065385613	1.3060149877824e-17	1.11619631370343e-15	29.3725696179998	bacterial_vs_viral	higher_in_bacterial
NM_001349978	-1.75579041549918	-0.700749668546144	-9.26176761938869	1.36024683529955e-17	1.15759899826194e-15	29.3326092175461	bacterial_vs_viral	higher_in_viral
NM_001253826	2.32944402855214	0.41968274095575	9.25683624079984	1.40697326007418e-17	1.19229060289083e-15	29.2994370097918	bacterial_vs_viral	higher_in_bacterial
NM_017631	-2.50454134216044	4.84024134382567	-9.25378510576534	1.43667837419318e-17	1.21232619432445e-15	29.2789167962771	bacterial_vs_viral	higher_in_viral
NM_005576	2.39653469427747	-0.636003363627749	9.24965831320426	1.47784893047585e-17	1.24182776304985e-15	29.2511672404468	bacterial_vs_viral	higher_in_bacterial
NM_170672	-1.69911885651983	-0.664255606948143	-9.23789524834378	1.60174260175301e-17	1.34030335951709e-15	29.1721006505448	bacterial_vs_viral	higher_in_viral
NR_110205	-2.3653341311611	-1.04359783653297	-9.23465345768218	1.63766344654279e-17	1.36465130280872e-15	29.1503187482994	bacterial_vs_viral	higher_in_viral
NM_014314	-1.36841786841664	7.01672399703252	-9.2288356022986	1.70414587893546e-17	1.41415823372739e-15	29.1112368235202	bacterial_vs_viral	higher_in_viral
NM_015376	-1.72829565217936	-0.719482905857991	-9.22330809175435	1.76979078710659e-17	1.46256388228697e-15	29.0741158009244	bacterial_vs_viral	higher_in_viral
NM_001349980	-1.61857352036595	-0.451100592712062	-9.22254795808116	1.77901239198155e-17	1.46413451963946e-15	29.0690117822308	bacterial_vs_viral	higher_in_viral
NR_134113	-1.51173396401496	2.8719219771536	-9.21614384437296	1.85862273773389e-17	1.52338508737459e-15	29.0260181964147	bacterial_vs_viral	higher_in_viral
NM_012336	1.32671222553266	4.72428363643355	9.21552018922476	1.86656197563538e-17	1.52364787554008e-15	29.0218320644782	bacterial_vs_viral	higher_in_bacterial
NM_001197237	-1.45323239819279	1.40201535161342	-9.21460583715494	1.87826274927754e-17	1.52696653344721e-15	29.0156949368277	bacterial_vs_viral	higher_in_viral
NM_003650	1.50964416093747	9.23324020187079	9.2120560649268	1.91127778005333e-17	1.54751596450553e-15	28.9985823576581	bacterial_vs_viral	higher_in_bacterial
NM_030776	-1.36000293019771	4.8331882121509	-9.20834286801979	1.96039026304312e-17	1.58088084155643e-15	28.973665458199	bacterial_vs_viral	higher_in_viral
NM_014506	-1.28506413500629	3.77783103278235	-9.20671834134845	1.98226912555375e-17	1.59210442738753e-15	28.9627657515139	bacterial_vs_viral	higher_in_viral
NM_033093	-1.61907552321466	2.56024508449899	-9.19887509159218	2.0913597144794e-17	1.67300411719494e-15	28.9101542247077	bacterial_vs_viral	higher_in_viral
NM_001329424	1.64535713487205	3.51127219627402	9.17280008488163	2.49869746743525e-17	1.99089444825647e-15	28.7353955901325	bacterial_vs_viral	higher_in_bacterial
NM_078467	-1.19707109284198	3.47411842867907	-9.15284403812151	2.86283257912021e-17	2.27197574404068e-15	28.6018028083424	bacterial_vs_viral	higher_in_viral
NM_001366454	-1.64016077133026	0.791297006473211	-9.15096299971757	2.8997597070202e-17	2.29218554864415e-15	28.5892174646445	bacterial_vs_viral	higher_in_viral
NM_001349976	-1.75588844540935	-0.663047534776804	-9.13254350847443	3.28729538448635e-17	2.58829214150954e-15	28.4660431668031	bacterial_vs_viral	higher_in_viral
NM_018993	-2.74274865866279	1.23008774888482	-9.12096724833131	3.55672966025657e-17	2.78945241080279e-15	28.3886901453957	bacterial_vs_viral	higher_in_viral
NM_001330543	-1.80503270363519	5.42422139019327	-9.10992309576613	3.83417666766773e-17	2.99530074908934e-15	28.3149355768364	bacterial_vs_viral	higher_in_viral
NM_001197239	-1.49182658336405	1.17724726500614	-9.10442162933492	3.98029441896268e-17	3.09735050913754e-15	28.2782115908868	bacterial_vs_viral	higher_in_viral
NM_001171159	1.32606422145979	3.82553149699298	9.08744137281172	4.46705516747026e-17	3.46266032148208e-15	28.1649290030114	bacterial_vs_viral	higher_in_bacterial
NM_001002264	-1.80428837043996	5.5214814224237	-9.08357283326963	4.58596603532733e-17	3.54110944944059e-15	28.1391342584527	bacterial_vs_viral	higher_in_viral
NM_001329095	2.29560983995647	0.536504869858208	9.07901753997371	4.73001988343363e-17	3.63829490956881e-15	28.1087670082785	bacterial_vs_viral	higher_in_bacterial
NM_022168	-2.11835974978813	5.56603420585366	-9.07808547328638	4.76004393089686e-17	3.64736086490445e-15	28.1025543978278	bacterial_vs_viral	higher_in_viral
NM_001139488	-1.72442563198267	-0.554845413173237	-9.07243486535309	4.94615576386686e-17	3.77550263822799e-15	28.0648972108806	bacterial_vs_viral	higher_in_viral
NM_001160418	-1.45994109304236	4.76349021399333	-9.07116203738399	4.98906510433909e-17	3.79377616052005e-15	28.0564162696075	bacterial_vs_viral	higher_in_viral
NM_002463	-1.17223386139246	8.65680588893521	-9.06407530996475	5.23481527487645e-17	3.96557085917629e-15	28.0092072106884	bacterial_vs_viral	higher_in_viral
NM_001171158	1.32007937994919	3.84129799516708	9.05971521350036	5.39194419310464e-17	4.06918837426037e-15	27.980170606133	bacterial_vs_viral	higher_in_bacterial
NM_001256530	1.44842631069924	6.43345648039157	9.04657881022954	5.89421113324273e-17	4.43151610728276e-15	27.8927271704631	bacterial_vs_viral	higher_in_bacterial
NR_046308	1.46403623635168	6.12182264182861	9.04493973745223	5.96005346201045e-17	4.4642362991291e-15	27.8818207909792	bacterial_vs_viral	higher_in_bacterial
NM_145804	-2.33528725420509	1.20864067185646	-9.02996650857529	6.59635441849642e-17	4.92240641848917e-15	27.782232564601	bacterial_vs_viral	higher_in_viral
NM_001253827	2.27355752760335	0.502326776953196	9.02318550181199	6.90627470040061e-17	5.13451999008594e-15	27.7371573781699	bacterial_vs_viral	higher_in_bacterial
NM_001171157	1.29794360128033	4.00882599536057	9.01744562845155	7.17987412048911e-17	5.31815935317266e-15	27.6990155182349	bacterial_vs_viral	higher_in_bacterial
NM_001304531	-1.51196710346495	1.08468045241578	-9.01178821531253	7.46006435122785e-17	5.50530726790427e-15	27.6614329610728	bacterial_vs_viral	higher_in_viral
NM_001170637	-1.2248877974888	3.37288644914097	-8.99877106731397	8.14663941908089e-17	5.98987653463966e-15	27.5750020834195	bacterial_vs_viral	higher_in_viral
NM_001322105	1.3108201068194	3.89183896780884	8.98904091322168	8.70046953104473e-17	6.3736516538961e-15	27.510435211822	bacterial_vs_viral	higher_in_bacterial
NM_033405	-1.16094592768615	6.08695519265162	-8.9708482939333	9.83809974645854e-17	7.17678662285088e-15	27.3898036124315	bacterial_vs_viral	higher_in_viral
NM_001242581	-2.73166104341982	1.21680162642659	-8.97039018550876	9.86857503517172e-17	7.17678662285088e-15	27.3867675060511	bacterial_vs_viral	higher_in_viral
NM_001256531	1.44262102713689	6.46130798106065	8.96843590918345	9.9996373721545e-17	7.24575173209123e-15	27.3738164096485	bacterial_vs_viral	higher_in_bacterial
NM_001349977	-1.62383721252452	-0.40310874415969	-8.95801065908354	1.07285385391383e-16	7.74584990051358e-15	27.3047507023867	bacterial_vs_viral	higher_in_viral
NM_001349979	-1.68745787481358	-0.689523814176459	-8.95733890451635	1.07772735334304e-16	7.75304652500266e-15	27.3003017595116	bacterial_vs_viral	higher_in_viral
NR_134236	-2.55440099521464	-3.25589447459638	-8.95090517592841	1.12553032486642e-16	8.06791432509087e-15	27.2577001797971	bacterial_vs_viral	higher_in_viral
NM_001329096	2.26704075695521	0.599453414571846	8.94782484453181	1.14915636809084e-16	8.20784935908883e-15	27.237308695107	bacterial_vs_viral	higher_in_bacterial
NM_001349975	-1.65560929794059	-0.507232373281898	-8.9452991282328	1.16889519613241e-16	8.31912278557013e-15	27.2205912402402	bacterial_vs_viral	higher_in_viral
NM_001197240	-1.51260405689364	1.36788666202897	-8.94203220497908	1.19492642874291e-16	8.47423179022322e-15	27.1989712017078	bacterial_vs_viral	higher_in_viral
NM_001297671	-1.9211479296348	-0.363597079089681	-8.93394770148365	1.26184405819573e-16	8.91717997168072e-15	27.145485544871	bacterial_vs_viral	higher_in_viral
NR_153405	-1.40616319957256	4.284805613902	-8.93036639167755	1.2926635663012e-16	9.10280938818933e-15	27.1217997251977	bacterial_vs_viral	higher_in_viral
