scoring_population	base_sample_id	projection_role	final_module_id	final_module_label	final_module_direction	gsva_score
main_all_projected_reference	DefiniteViral_68	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.545038816047017
main_all_projected_reference	DefiniteViral_69	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.354777545886081
main_all_projected_reference	DefiniteViral_70	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.424261967505159
main_all_projected_reference	DefiniteViral_71	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.422359763190333
main_all_projected_reference	DefiniteViral_72	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.0604973102211602
main_all_projected_reference	DefiniteViral_73	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.405793335643027
main_all_projected_reference	DefiniteViral_74	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.469233604728619
main_all_projected_reference	DefiniteViral_75	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.400991376998178
main_all_projected_reference	DefiniteViral_76	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.553483024050592
main_all_projected_reference	DefiniteViral_77	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.0851181530854594
main_all_projected_reference	DefiniteViral_78	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.542316212993114
main_all_projected_reference	DefiniteViral_79	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.00219733195674543
main_all_projected_reference	DefiniteViral_80	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.616212519848396
main_all_projected_reference	DefiniteViral_81	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.54486027886276
main_all_projected_reference	DefiniteViral_82	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.0404367513039486
main_all_projected_reference	DefiniteViral_83	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.491337425978005
main_all_projected_reference	DefiniteViral_84	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.185312616465146
main_all_projected_reference	DefiniteViral_85	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.117154811715481
main_all_projected_reference	DefiniteViral_86	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.0889000092588111
main_all_projected_reference	DefiniteViral_87	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.31374710363567
main_all_projected_reference	DefiniteViral_88	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.749581941268018
main_all_projected_reference	DefiniteViral_89	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.136502821642357
main_all_projected_reference	DefiniteViral_90	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.592201537710002
main_all_projected_reference	DefiniteViral_91	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.283321556891757
main_all_projected_reference	DefiniteViral_92	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.403493973895217
main_all_projected_reference	DefiniteViral_93	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	0.310463640942197
main_all_projected_reference	DefiniteViral_94	primary_viral	BACT_M1	Bacterial-higher cytoplasmic translation and ribosomal protein programme	higher_in_bacterial	-0.417576397545119
main_all_projected_reference	Control_01	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.148135463888415
main_all_projected_reference	Control_02	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.693566852937163
main_all_projected_reference	Control_03	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.404667231704284
main_all_projected_reference	Control_04	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0714410814952651
main_all_projected_reference	Control_05	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.38234944037327
main_all_projected_reference	Control_06	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.371885538871713
main_all_projected_reference	Control_07	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.118262645169524
main_all_projected_reference	Control_08	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.387555859603437
main_all_projected_reference	Control_09	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0659729115079078
main_all_projected_reference	Control_10	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.103305785123967
main_all_projected_reference	Control_11	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0413223140495871
main_all_projected_reference	Control_12	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.509944759349803
main_all_projected_reference	Control_13	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.0332075126897158
main_all_projected_reference	Control_14	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.347613269125141
main_all_projected_reference	Control_15	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.408962716542535
main_all_projected_reference	Control_16	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.600283148201798
main_all_projected_reference	Control_17	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.482331248997916
main_all_projected_reference	Control_18	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.286162216038873
main_all_projected_reference	Control_19	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.240551194716278
main_all_projected_reference	Control_20	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.131655055723639
main_all_projected_reference	Control_21	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.373659458779977
main_all_projected_reference	Control_22	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.493232250927307
main_all_projected_reference	Control_23	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.415484195834283
main_all_projected_reference	Control_24	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.412749106997496
main_all_projected_reference	Control_25	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.235131200930673
main_all_projected_reference	Control_26	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.605661845027979
main_all_projected_reference	Control_27	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.409402355872436
main_all_projected_reference	Control_28	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.425105475246053
main_all_projected_reference	Control_29	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.529483761902283
main_all_projected_reference	Control_30	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	0.365680611948342
main_all_projected_reference	Control_31	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.322823795601713
main_all_projected_reference	Control_32	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.493776867130519
main_all_projected_reference	Control_33	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.357656657114062
main_all_projected_reference	Control_34	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.277409472492074
main_all_projected_reference	Control_35	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.147965486530744
main_all_projected_reference	Control_36	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.436882869629177
main_all_projected_reference	Control_37	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.471511737595341
main_all_projected_reference	Control_38	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.0521607959560291
main_all_projected_reference	Control_39	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.107030352444131
main_all_projected_reference	Control_40	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.6631136159438
main_all_projected_reference	Control_41	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.271041264300855
main_all_projected_reference	Control_42	secondary_control_context	BACT_M2	Bacterial-higher mitochondrial respiration and oxidative phosphorylation programme	higher_in_bacterial	-0.430049294586158
